[00:00:00.089 --> 00:00:00.649]  Network.
[01:14:12.316 --> 01:14:16.000]  Do these gun grabbers actually think those signs are magical?
[01:14:17.060 --> 01:14:18.882]  That they have some magical power?
[01:14:19.502 --> 01:14:19.663]  Yeah.
[01:14:19.783 --> 01:14:22.125]  I mean, they're like, oh, okay, I won't take a gun in there and be bad.
[01:14:22.185 --> 01:14:23.466]  You know, I won't be a bad guy there.
[01:14:24.231 --> 01:14:34.561]  Uh, you know, and again, we really, you know, have to get back to the motivation and the mindset of these shooters and say, well, what made someone do that?
[01:14:34.601 --> 01:14:35.302]  Why would they do that?
[01:14:35.362 --> 01:14:37.484]  And no normal person would do that, right?
[01:14:37.544 --> 01:14:39.506]  We all agree that that's not a normal thing.
[01:14:39.987 --> 01:14:43.230]  And again, we have to realize that every one of them have been
[01:14:45.951 --> 01:14:52.574]  You got it.
[01:14:53.494 --> 01:14:54.354]  Good question, Sean.
[01:14:54.374 --> 01:14:55.375]  Thank you for your call.
[01:14:55.415 --> 01:14:56.635]  Let's go to another caller.
[01:14:57.075 --> 01:15:02.577]  Now, again, we don't screen your calls, and the name is coming up here as Mouse Link in New York.
[01:15:03.118 --> 01:15:05.539]  Now, is that a nickname, sir?
[01:15:05.799 --> 01:15:07.960]  Or what's your question?
[01:15:08.020 --> 01:15:09.060]  Where's your name come from?
[01:15:09.880 --> 01:15:10.861]  That's my Twitter handle.
[01:15:11.061 --> 01:15:11.361]  Got it.
[01:15:12.228 --> 01:15:13.649]  Yeah, fighting the info war on Twitter.
[01:15:14.410 --> 01:15:19.933]  Hey, so I'm not really a big gun guy, and I follow technological issues primarily.
[01:15:20.594 --> 01:15:28.339]  And one of the things that I've been seeing a lot out there these days is this personal manufacturing movement called 3D printing.
[01:15:28.399 --> 01:15:29.580]  Are you guys familiar with this?
[01:15:29.620 --> 01:15:30.120]  Yeah, you bet.
[01:15:30.140 --> 01:15:31.301]  Desktop fabrication, yeah.
[01:15:31.997 --> 01:15:41.766]  Yeah, and so what I'm starting to see is I'm starting to see a miscellaneous blog or video out there about people who are basically manufacturing their own gun parts.
[01:15:42.547 --> 01:15:53.337]  And so what I did this morning is I sent a tweet to Senator Kleinstein, and I basically asked her about her assault weapons ban and how she planned on dealing with 3D printing.
[01:15:53.377 --> 01:15:57.841]  And I was wondering, from somebody who's in the gun business,
[01:15:58.570 --> 01:16:05.833]  Just kind of what your thoughts are on that and how that could change things and how, you know, potentially that could circumvent any kind of legislation like this, couldn't it?
[01:16:06.633 --> 01:16:18.718]  Yeah, good question, Collin, but before you answer that, Lenny, let me just also state so far that technology obviously can only render 3D polymer objects, not the metal parts that are needed in guns.
[01:16:18.758 --> 01:16:21.579]  But that could, of course, be something that advances in the future.
[01:16:21.939 --> 01:16:23.520]  But go ahead, Lenny, it's a legit question.
[01:16:24.110 --> 01:16:41.051]  Yeah, I've actually seen those 3D printers in action, and just to where you're calling who don't know what it is, it's basically, it's a laser device that goes in and off a computer program, and it will cut, like you said, plastic into shapes and models, and it's come a long way, really, in the past five years.
[01:16:41.531 --> 01:16:51.434]  And it does have the capacity to develop a polymer frame, and then you can put the metal parts on top of, which is what the Glock really is.
[01:16:51.774 --> 01:16:53.435]  However, you know, there are some limitations there.
[01:16:53.455 --> 01:16:58.636]  I mean, nothing can't be done, but you know, there are still a couple metal pieces that are embedded in the glass.
[01:16:58.656 --> 01:17:03.998]  But the controlled serial number part of the Glock is the metal slide, I believe, not the polymer handle.
[01:17:04.018 --> 01:17:05.459]  Well, it's the polymer slide.
[01:17:05.599 --> 01:17:05.919]  It is?
[01:17:05.979 --> 01:17:06.599]  It really is?
[01:17:06.659 --> 01:17:07.179]  Hold on.
[01:17:07.219 --> 01:17:08.840]  The polymer frame is the control part.
[01:17:10.701 --> 01:17:12.362]  The frame is the gun.
[01:17:12.562 --> 01:17:13.423]  Everything else is a part.
[01:17:13.684 --> 01:17:14.444]  Wow, that's interesting.
[01:17:14.504 --> 01:17:17.988]  So with an AR, obviously the receiver is normally the serial numbered part.
[01:17:18.028 --> 01:17:18.568]  That's metal.
[01:17:18.929 --> 01:17:23.853]  You can't make that with desktop manufacturing, but with a Glock... Well, that is actually an aluminum part.
[01:17:23.873 --> 01:17:30.460]  The receivers are aluminum and they either come in a billet or come in a forging and they're drilled out.
[01:17:31.484 --> 01:17:36.167]  Uh, and basically, so it's a fairly simple process with a machine, you know, shop that can make these things.
[01:17:36.187 --> 01:17:38.768]  So it's not really impossible to make these guns.
[01:17:38.848 --> 01:17:49.734]  But I think the big answer is going to be that they'll just pass more laws to say it's illegal to manufacture a gun, uh, using additive manufacturing, which is what these desktop, um, um, 3D printers really, really are.
[01:17:49.894 --> 01:17:50.374]  Well, yeah.
[01:17:50.434 --> 01:17:54.957]  And the problem is, again, they're going to pass more laws and more laws and more laws, and everybody's going to be a criminal at any time.
[01:17:54.997 --> 01:17:55.417]  That's right.
[01:17:55.437 --> 01:17:56.918]  The government could say, you know what they're going to do?
[01:17:56.938 --> 01:17:58.779]  They're going to say, we don't agree with your politics.
[01:17:59.019 --> 01:18:00.320]  And by the way, you broke that law, you're going to jail.
[01:18:00.800 --> 01:18:01.701]  Yep, that's right.
[01:18:01.721 --> 01:18:04.102]  Oh no, they'll probably... They'll outlaw the vector 3D printing file.
[01:18:04.202 --> 01:18:10.326]  So even if your computer possesses the file that could be used to print out a, let's say a Glock frame, then all of a sudden you're a felon.
[01:18:10.346 --> 01:18:10.427]  Good.
[01:18:31.000 --> 01:18:32.262]  Yeah, how you doing Mike and Lenny?
[01:18:48.166 --> 01:18:49.566]  Yeah, hi.
[01:18:49.686 --> 01:18:53.267]  Actually, I want to thank Lenny for putting out a lot of videos in the 90s.
[01:18:53.467 --> 01:18:54.268]  I actually learned a lot.
[01:18:54.668 --> 01:18:59.869]  He was the gun video guy before Madco guys and, you know, James Jager and all of them.
[01:19:00.269 --> 01:19:08.251]  But the main reason why I'm calling is I've seen him in at SHOT Show videos on YouTube, so I know he, and as an industry person, I know he regularly attends.
[01:19:09.451 --> 01:19:10.512]  All right, only a few seconds.
[01:19:10.572 --> 01:19:12.312]  Go ahead with your question, please.
[01:19:13.393 --> 01:19:14.653]  Yes, the question is,
[01:19:16.030 --> 01:19:17.956]  I want to call this the Ronnie Barrett option.
[01:19:18.497 --> 01:19:20.082]  During the late 90s and mid-2000s,
[01:19:21.643 --> 01:19:44.743]  Ronnie Barrett, when he saw LAPD were using his M82-50 BMG rifles as a prop, as an agi-prop for propaganda against 50 Cal when they were banning it, he promptly wrote a letter to Commissioner Bridenstine, I think that was at the time, saying he will not sell, resupply, or service any more Californian government agencies or any agency that wanted to ban it.
[01:19:45.344 --> 01:19:47.746]  We're just about out of time, five seconds.
[01:19:48.706 --> 01:19:59.614]  Yeah, I'm just wondering if there'll be any move at the SHOT Show to get a lot of industry personnel to sign on to forbid sale, service... Alright, Lenny, you'll have to answer that question on the other side.
[01:19:59.634 --> 01:20:01.236]  Can you stay with us one more segment, please?
[01:20:01.756 --> 01:20:02.797]  We'll be right back.
[01:20:04.127 --> 01:20:08.889]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[01:20:09.589 --> 01:20:12.310]  The most devastating economic condition since the Great Depression.
[01:20:12.730 --> 01:20:15.031]  America's worst drought in agricultural history.
[01:20:15.471 --> 01:20:17.972]  And now the economic results of the presidential election.
[01:20:18.412 --> 01:20:21.333]  This perfect storm is a huge threat to everyone's food supply.
[01:20:21.833 --> 01:20:26.355]  I just doubled down and got even more supplies from eFoods Direct, and I recommend you do the same.
[01:20:26.915 --> 01:20:29.036]  It's time to get your own supply from eFoods Direct.
[01:20:29.536 --> 01:20:32.557]  I know I won't be standing in a bread line trading my freedom for food.
[01:20:33.137 --> 01:20:36.819]  I'm taking control of my future, and you're nuts if you don't do the same.
[01:20:36.839 --> 01:20:40.400]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[01:20:40.700 --> 01:20:44.522]  And you can start with a holiday gift pack that's normally $80, now under $50.
[01:20:44.982 --> 01:20:47.183]  Remember, I can warn you, but I can't feed you.
[01:20:47.203 --> 01:20:52.326]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:20:52.826 --> 01:20:55.888]  Would you rather prepare six months too early or one day too late?
[01:20:55.908 --> 01:21:00.390]  409-5633 or efoodsdirect.com forward slash Alex.
[01:21:02.191 --> 01:21:06.273]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[01:21:06.954 --> 01:21:09.055]  I want you to know some very important information.
[01:21:09.967 --> 01:21:18.311]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[01:21:18.931 --> 01:21:23.853]  Now, 27 years later, Carnivora capsules are used around the world to keep people healthy.
[01:21:24.486 --> 01:21:35.457]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[01:21:35.858 --> 01:21:42.885]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[01:21:43.565 --> 01:21:47.869]  Call 1-866-VENUSFLY or order from carnivora.com.
[01:21:47.889 --> 01:21:51.072]  That's C-A-R-N-I-V-O-R-A dot com.
[01:21:51.512 --> 01:21:58.518]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[01:21:58.839 --> 01:21:59.839]  Protect your immune system.
[01:22:00.120 --> 01:22:01.161]  It's the only one you've got.
[01:22:02.139 --> 01:22:06.323]  As many people know, ever since President Nixon took us off the gold standard, the U.S.
[01:22:06.363 --> 01:22:07.644]  dollar has been devaluating.
[01:22:07.785 --> 01:22:11.508]  What people don't know, however, is how this directly affects your personal finances.
[01:22:11.788 --> 01:22:14.291]  Is there a way to protect your portfolios from losing value?
[01:22:14.491 --> 01:22:16.213]  The answer to all of this is gold and silver.
[01:22:16.393 --> 01:22:19.496]  They both have maintained their purchasing power for 6,000 years.
[01:22:19.716 --> 01:22:22.018]  If you had $100,000 in cash and $100,000 in gold and silver back in 1913 and kept them until now,
[01:22:26.823 --> 01:22:28.404]  Your cash would have the buying power of only $4,800.
[01:22:28.444 --> 01:22:31.847]  But your gold and silver would have the buying power of $3,000,000.
[01:22:31.927 --> 01:22:35.030]  The answer to protecting your assets is simple.
[01:22:35.250 --> 01:22:37.072]  Call John Ballman today at 1-800-686-2237 extension 169.
[01:22:37.152 --> 01:22:40.595]  Get all your questions answered before your money is worth zero.
[01:22:40.675 --> 01:22:41.735]  Call 1-800-686-2237 extension 169.
[01:22:41.776 --> 01:22:43.817]  Take action today while we still accept paper dollars for gold.
[01:22:54.886 --> 01:22:59.189]  That's 1-800-686-2237 extension 169.
[01:23:01.170 --> 01:23:03.631]  You know what happens to your digestive health around the holidays?
[01:23:04.112 --> 01:23:04.372]  Right!
[01:23:04.712 --> 01:23:09.195]  Unusual schedules and foods you don't normally eat can cause upset stomach and indigestion.
[01:23:09.455 --> 01:23:14.578]  But you can prepare your digestive tract with Pro-EM-1 Probiotic Cleanse from Terragonics.com.
[01:23:14.898 --> 01:23:18.440]  Pro-EM-1 is all natural and made with certified organic ingredients.
[01:23:18.740 --> 01:23:25.425]  It contains no genetically modified ingredients or preservatives and has no animal products, wheat, soy, dairy, or gluten.
[01:23:25.786 --> 01:23:32.051]  Pro-EM1 does not require refrigeration, so you can take it with you over the river and through the woods to Grandma's house.
[01:23:32.371 --> 01:23:38.176]  Pro-EM1 supports a healthy, regular digestive system, supports weight loss, and improves absorption of food nutrients.
