[00:00:00.009 --> 00:00:00.094]  Yeah.
[01:09:10.826 --> 01:09:16.409]  Just type in congressional hearing on child sex trafficking and you'll see it on YouTube.
[01:09:18.192 --> 01:09:20.194]  Uh, and boy, they went after her after that happened.
[01:09:20.234 --> 01:09:21.715]  Democratic Party as well.
[01:09:22.496 --> 01:09:24.898]  And she goes to war zones to cover what's happening.
[01:09:24.938 --> 01:09:26.419]  She has a lot of courage.
[01:09:27.500 --> 01:09:36.347]  And, uh, you know, this is what the Democratic Party in the past has claimed they're about, fighting for the little guy, but they're all bought and paid for by the same people as the Republican leadership.
[01:09:37.048 --> 01:09:41.752]  And I was driving along in the car listening on a local affiliate here in Austin, Texas.
[01:09:42.272 --> 01:09:43.113]  I think it was Monday.
[01:09:43.633 --> 01:09:50.919]  And I heard Cynthia McKinney on Captain Joyce Reilly's show here on the GCN Radio Network, GCNLive.com, and I thought, man, it's time to try to get her on.
[01:09:50.939 --> 01:09:59.646]  Because last time I tried to get her on, she was out of the country doing reporting, but she joins us for the rest of the hour, and we've got some in-studio guests joining us as well.
[01:09:59.686 --> 01:10:02.748]  But, you know, she was talking about Barack Obama.
[01:10:03.789 --> 01:10:18.969]  And why he's so dangerous, because he makes people that are traditionally anti-torture, anti-war, anti-police state just say, hey, I want NDAA, I want troops on the streets, I want DSA sticking their hands down our pants, I want banker bailouts, because it's Obama!
[01:10:20.253 --> 01:10:25.374]  And we saw conservatives go to sleep under Bush because, well, he's a Republican, we're winning.
[01:10:25.414 --> 01:10:26.875]  It's the same thing when they're bought and paid for.
[01:10:26.895 --> 01:10:37.017]  So I wanted her to flesh that out, to talk about her trips to the Middle East, talk about her take on the ouster of a Qaddafi, and now in Syria, our government admitting they run al-Qaeda.
[01:10:37.877 --> 01:10:46.139]  I wanted to get her take on where she sees all this going and where she sees the future of America.
[01:10:46.159 --> 01:10:48.680]  Because let me tell you something, Cynthia McKinney,
[01:10:49.798 --> 01:10:54.743]  Has more courage than any man I know.
[01:10:54.763 --> 01:11:00.969]  I mean, I've been invited to Iraq to cover things with the real press.
[01:11:01.049 --> 01:11:03.371]  I've been invited to the West Bank.
[01:11:05.052 --> 01:11:07.515]  I've been invited to these places.
[01:11:07.855 --> 01:11:08.476]  I've been invited
[01:11:10.694 --> 01:11:15.338]  You know, to come be an observer by foreign governments, an official letterhead.
[01:11:15.378 --> 01:11:16.239]  I won't even get into that.
[01:11:16.339 --> 01:11:23.445]  And it's not that I'm physically afraid, it's that I'm comfortable here covering things, doing things, reaching millions a day.
[01:11:24.426 --> 01:11:25.466]  But I think that's a cop-out.
[01:11:27.348 --> 01:11:33.453]  It's just like some of the other guests we have on who were in Tripoli while it was under bombardment.
[01:11:33.893 --> 01:11:36.516]  People like Webster Tarpley, people like Wayne Madsen.
[01:11:39.502 --> 01:11:50.149]  She just has incredible courage, and I know she's transformed, too, from 20 years ago, you know, kind of being more of a mainline Democrat, to her awakening through the system from the inside.
[01:11:50.969 --> 01:11:56.633]  That's really what I admire above everything out there, is people that really have courage and really tell it like it is.
[01:11:56.653 --> 01:11:58.794]  Now, I'm going to stop gushing for Cynthia McKinney.
[01:11:58.994 --> 01:12:01.716]  That's why she's been so demonized, misrepresented,
[01:12:02.296 --> 01:12:02.676]  We're good to go.
[01:12:17.529 --> 01:12:20.411]  We ought to do a special piece just on the wars she's been through.
[01:12:20.831 --> 01:12:23.792]  Cynthia, great to have you with us, Congresswoman, a former Congresswoman.
[01:12:24.373 --> 01:12:25.973]  You know, you've heard my little intro here.
[01:12:26.013 --> 01:12:34.498]  I want to get into Obama first because he provides that illusion that's helping bring in this corporate world government right now.
[01:12:35.472 --> 01:12:36.693]  You're absolutely right.
[01:12:37.173 --> 01:12:49.038]  And I remember watching a clip of Henry Kissinger saying that it was amazing the amount of goodwill that candidate Barack Obama had.
[01:12:49.798 --> 01:12:56.701]  And it is absolutely true that around the world, presidents
[01:12:57.381 --> 01:13:14.548]  Barack Obama still maintains goodwill even as he is torturing, renditioning, killing, spending our money on war, and even more war.
[01:13:15.208 --> 01:13:16.709]  It's just amazing.
[01:13:17.569 --> 01:13:19.170]  The amount of goodwill.
[01:13:19.310 --> 01:13:28.177]  And so what that really tells me is that people around the world were really waiting for U.S.
[01:13:28.277 --> 01:13:45.370]  voters to step up to the plate and do the right thing and elect someone who, first of all, would stick to his word and keep campaign promises, make a campaign that was really a campaign of, for and by the people.
[01:13:46.727 --> 01:13:53.009]  But then also elect someone who was capable of being a global citizen.
[01:13:53.410 --> 01:13:58.271]  Someone who felt responsibility for the impact of U.S.
[01:13:58.331 --> 01:14:00.372]  policy in other places around the world.
[01:14:00.952 --> 01:14:04.033]  Sadly, that is not the case with Barack Obama.
[01:14:04.794 --> 01:14:15.598]  And the talked-about nomination of Ambassador Susan Rice to the Secretary of State position
[01:14:16.478 --> 01:14:28.404]  Is just one more example of how the powers that be are able to take what ought to be something good and turn it into a travesty.
[01:14:28.924 --> 01:14:38.368]  This woman sat on top of US regime change in Rwanda that resulted in a million people being killed.
[01:14:39.228 --> 01:14:42.710]  And this was a policy that she went along with.
[01:14:42.830 --> 01:14:47.551]  And that State Department Memorandum 200, Henry Kissinger, 1973, continuing.
[01:14:47.571 --> 01:14:49.891]  We have that clip in a moment of Kissinger.
[01:14:49.931 --> 01:14:51.372]  We're going to play that, Congresswoman.
[01:14:51.412 --> 01:14:59.053]  But here's what's so incredible about this is that these facts are public, that Rwanda wasn't a disaster.
[01:14:59.373 --> 01:15:00.494]  It was engineered.
[01:15:00.934 --> 01:15:01.954]  All that's come out.
[01:15:02.214 --> 01:15:06.515]  And it's part of the policy of killing Africans deader than a hammer.
[01:15:07.095 --> 01:15:11.936]  And it's so incredible that as long as it's the liberals doing it, it's cute and funny.
[01:15:12.216 --> 01:15:16.958]  Here's Henry Kissinger, right after Obama was elected, saying he's going to bring in the New World Order.
[01:15:17.018 --> 01:15:17.358]  Here it is.
[01:15:17.398 --> 01:15:20.680]  What do you think the most important thing is for Barack Obama?
[01:15:20.740 --> 01:15:33.066]  Obviously, you're here to talk about the anniversary for U.S.-China diplomatic relations, but if you had to say, this is going to be the country, or the conflict, or the place that will define the Obama administration, what would it be?
[01:15:33.086 --> 01:15:40.169]  The President-elect is coming into office at a moment when there are upheavals in many parts of the world simultaneously.
[01:15:40.229 --> 01:15:41.450]  We have India, Pakistan,
[01:15:42.845 --> 01:15:48.268]  He can't really say there is one problem, that it's the most important one.
[01:15:48.308 --> 01:16:01.936]  But he can give new impetus to American foreign policy partly because the reception of him is so extraordinary around the world.
[01:16:01.956 --> 01:16:04.578]  I think his task
[01:16:05.350 --> 01:16:08.152]  Okay, again, that is on the stock market floor, so that's not the best version of it.
[01:16:09.072 --> 01:16:13.755]  We actually have a clip of it in Fall of the Republic, breaking all that down with Henry Kissinger, but there it is!
[01:16:13.835 --> 01:16:16.136]  And it's just so incredible that people say,
[01:16:35.296 --> 01:16:39.539]  You don't like Obama because you're a racist, and I'm like, what are you talking about?
[01:16:40.520 --> 01:16:47.965]  Cynthia McKinney, what do you say to people that throw that around when people point out that Obama is just the other side of the same globalist coin?
[01:16:49.901 --> 01:16:59.390]  Well, unfortunately, we still have a lot of people who buy into this Kissingerian myth about the goodwill.
[01:16:59.750 --> 01:17:05.416]  And I subscribe to the view of Glenn Ford of Black Agenda Report.
[01:17:05.876 --> 01:17:18.520]  Who says that President Obama is the more effective evil, not the lesser of two evils or the lesser evil, but he's the more effective evil.
[01:17:19.160 --> 01:17:20.321]  And why is that?
[01:17:20.781 --> 01:17:24.582]  Because he is allowed to do the things that
[01:17:25.694 --> 01:17:32.537]  Bill Clinton, even, or especially George W. Bush, would not be allowed to do.
[01:17:32.677 --> 01:17:36.238]  He's allowed to do the things that Romney couldn't even think about doing.
[01:17:36.699 --> 01:17:45.362]  And so now, for example, the tabling of the idea of $400 billion cuts in the social safety net.
[01:17:47.603 --> 01:17:56.275]  It's outrageous when there's no talk at all about trimming the Pentagon and cutting out all of these wars.
[01:17:56.595 --> 01:18:03.084]  Literally, as we speak, right now, the United States is bombing Somalia.
[01:18:03.504 --> 01:18:05.124]  There's no need for all of this.
[01:18:05.345 --> 01:18:10.606]  Afrikan is invading everything, as we said in the Obama deception now four years ago.
[01:18:11.226 --> 01:18:12.627]  All of this is coming out.
[01:18:13.107 --> 01:18:23.270]  And what about Libya, where they put Al-Qaeda in, they actually engage in ethnic cleansing of real Africans, people that belong there, and then now they're using the same Al-Qaeda against Syria.
[01:18:23.370 --> 01:18:24.070]  It's incredible.
[01:18:24.881 --> 01:18:41.302]  Yes, that's exactly what is happening and I think the government of Syria announced that they had the bodies of over 150 foreign fighters and we know that people from Libya have
[01:18:41.662 --> 01:18:44.424]  With their weapons gone into Syria.
[01:18:44.985 --> 01:18:46.926]  It's just a tragedy all around.
[01:18:46.946 --> 01:18:49.208]  This is a man-made tragedy.
[01:18:49.268 --> 01:18:52.670]  It's a human-made tragedy.
[01:18:53.171 --> 01:19:03.298]  And it is something that if we exercise our political rights and stretch our political muscle, we can stop it.
[01:19:03.418 --> 01:19:05.080]  But I just am so
[01:19:06.560 --> 01:19:19.646]  At this point, not confused, but just disappointed in the lack of outrage at the things that are happening and that our president and the Congress can get away with.
[01:19:20.287 --> 01:19:22.188]  Well, it's like the bottom dropped out.
[01:19:22.588 --> 01:19:25.750]  The government openly arms Al-Qaeda to take over two countries.
[01:19:26.031 --> 01:19:31.334]  They use Al-Qaeda to attack inside Iran, staging terror attacks, while saying, give our rights up because of Al-Qaeda.
[01:19:31.634 --> 01:19:34.036]  The government runs giant white slavery rings.
[01:19:34.416 --> 01:19:36.517]  People always email me saying, white people?
[01:19:36.637 --> 01:19:37.838]  No, I mean sex slavery, folks.
[01:19:38.198 --> 01:19:40.019]  I mean, which you've been a champion against.
[01:19:40.059 --> 01:19:40.880]  I want to get into that.
[01:19:41.701 --> 01:19:43.442]  It's so crazy.
[01:19:44.242 --> 01:19:46.624]  And then I had a young woman cutting my hair this weekend.
[01:19:47.997 --> 01:19:51.500]  And she was sitting there saying, yeah, I want to join the U.N.
[01:19:51.540 --> 01:19:53.002]  to fight sex trafficking.
[01:19:53.202 --> 01:19:53.883]  And it's the U.N.
[01:19:53.943 --> 01:19:54.343]  running it.
[01:19:54.443 --> 01:19:57.666]  I mean, it's just the level of ignorance, like the bottom's falling out.
[01:19:57.966 --> 01:19:59.988]  Former Congresswoman Cynthia McKinney is our guest.
[01:20:00.268 --> 01:20:01.409]  We've got her for the rest of the hour.
[01:20:01.429 --> 01:20:01.830]  Stay with us.
[01:20:04.195 --> 01:20:08.981]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[01:20:09.702 --> 01:20:12.445]  The most devastating economic condition since the Great Depression.
[01:20:12.866 --> 01:20:15.209]  America's worst drought in agricultural history.
[01:20:15.649 --> 01:20:18.152]  And now the economic results of the presidential election.
[01:20:18.613 --> 01:20:21.557]  This perfect storm is a huge threat to everyone's food supply.
[01:20:22.057 --> 01:20:26.603]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[01:20:27.163 --> 01:20:29.286]  It's time to get your own supply from eFoodsDirect.
[01:20:29.786 --> 01:20:32.810]  I know I won't be standing in a bread line trading my freedom for food.
[01:20:33.390 --> 01:20:37.075]  I'm taking control of my future, and you're nuts if you don't do the same.
[01:20:37.095 --> 01:20:40.659]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[01:20:40.939 --> 01:20:44.243]  And you can start with a holiday gift pack that's normally $80, now under $50.
[01:20:45.284 --> 01:20:48.387]  Remember, I can warn you, but I can't feed you.
[01:20:48.407 --> 01:20:52.632]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:20:53.112 --> 01:20:56.176]  Would you rather prepare six months too early or one day too late?
