[00:00:00.490 --> 00:00:01.832]  Direct from Austin.
[01:56:27.048 --> 01:56:28.369]  And it reduces your IQ.
[01:56:28.729 --> 01:56:30.410]  And it makes you get the flu the next year.
[01:56:30.571 --> 01:56:31.931]  These are all mainline studies.
[01:56:32.632 --> 01:56:37.295]  And it's so frustrating to be informed and know the globalists are counting on us not being informed.
[01:56:37.635 --> 01:56:38.616]  I appreciate you joining us.
[01:56:38.636 --> 01:56:39.537]  We're out of time.
[01:56:39.577 --> 01:56:43.520]  Sorry to Christine and so many others that are holding.
[01:56:43.800 --> 01:56:46.502]  Great job to our fabulous crew in here.
[01:56:47.382 --> 01:56:50.244]  In the last minute we've got here, any other points you'd like to make?
[01:56:50.304 --> 01:56:50.965]  John Rappaport.
[01:56:52.148 --> 01:56:53.609]  Just one point, Alex.
[01:56:54.349 --> 01:57:00.111]  We've got to maintain the freedom to say no to medications or vaccines of any kind.
[01:57:00.431 --> 01:57:01.832]  That's the bottom line here.
[01:57:02.212 --> 01:57:10.535]  Whatever people know, whatever they don't know, however well they're informed or badly informed, at all costs, we've got to maintain the freedom
[01:57:11.235 --> 01:57:13.016]  To say, no, I don't want that.
[01:57:13.176 --> 01:57:14.337]  I don't want that for my kid.
[01:57:14.397 --> 01:57:15.478]  I don't want that for me.
[01:57:15.898 --> 01:57:16.798]  Other people want it.
[01:57:16.838 --> 01:57:17.659]  That's up to them.
[01:57:18.039 --> 01:57:21.561]  But freedom, as always, is the ultimate protection here.
[01:57:21.621 --> 01:57:22.662]  And that's what we're talking about.
[01:57:22.722 --> 01:57:27.965]  And as you know, they've gone from hoaxing, saying it's the law to take vaccines, to going, OK, we need a law.
[01:57:28.205 --> 01:57:32.727]  And they're really trying to get laws in and trying to make first responders and people take shots.
[01:57:32.787 --> 01:57:33.628]  Folks, don't do it.
[01:57:34.878 --> 01:57:35.419]  Don't do it.
[01:57:57.915 --> 01:58:03.918]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[01:58:04.078 --> 01:58:06.820]  78% of the Midwest corn belt is in drought conditions.
[01:58:07.040 --> 01:58:12.122]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[01:58:12.422 --> 01:58:17.125]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[01:58:17.385 --> 01:58:25.469]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods or meat foods direct now, as the price
