[00:00:00.009 --> 00:00:02.591]  Alex Jones Broadcasting Network.
[01:03:48.557 --> 01:03:51.279]  Yeah, I was wondering, what if the U.S.
[01:03:51.339 --> 01:04:00.325]  economy does implode, which we do believe it likely will happen, would our dollar become just as worthless as yours?
[01:04:01.238 --> 01:04:01.538]  No.
[01:04:02.860 --> 01:04:04.121]  But it will be devalued.
[01:04:04.761 --> 01:04:07.744]  And that's a probability scenario.
[01:04:09.206 --> 01:04:10.547]  Again, you're fully captured.
[01:04:11.868 --> 01:04:16.592]  And so, again, you've never really resisted the New World Order.
[01:04:17.353 --> 01:04:19.594]  So you'll be murdered later.
[01:04:20.415 --> 01:04:31.320]  The United States, after they're done using us as the empire, is to be absolutely decimated and the population implanted with diseases and cancer and just slaughtered up one side and down the other.
[01:04:34.822 --> 01:04:40.445]  I don't know if any of those pepper books have anything about more all-natural farming, like 19th century.
[01:04:40.896 --> 01:04:44.159]  It's wonderful, it's wonderful, and globalists are targeting it everywhere.
[01:04:44.219 --> 01:04:50.965]  While saying they like it out of one side of their mouth, savagely releasing bureaucrats worldwide to attack it any way they can.
[01:04:50.985 --> 01:04:53.748]  They see any natural human activity as the enemy.
[01:04:54.148 --> 01:04:57.271]  They want you dead after they suck the energy out of you.
[01:04:57.792 --> 01:05:00.134]  They see you as a human resource, energy unit.
[01:05:00.414 --> 01:05:01.355]  We'll be back, stay with us.
[01:05:03.689 --> 01:05:07.210]  You prepare by purchasing gold, food, and firearms.
[01:05:07.371 --> 01:05:13.273]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:05:13.653 --> 01:05:16.934]  When you're sleeping, who's watching out for intruders and spooks?
[01:05:17.615 --> 01:05:18.715]  Check out SimpliSafe.
[01:05:18.995 --> 01:05:22.817]  It's a new do-it-yourself home security system that is completely wireless.
[01:05:23.237 --> 01:05:25.177]  Go to GetSimplySafe.com.
[01:05:25.477 --> 01:05:28.058]  SimpliSafe is independent and off the grid.
[01:05:28.338 --> 01:05:32.619]  It runs on battery power, so even if the grid goes down, you're protected.
[01:05:33.039 --> 01:05:39.620]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:05:39.980 --> 01:05:47.482]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[01:05:48.002 --> 01:05:52.003]  If you move or need to relocate, you can take the system with you wherever you go.
[01:05:52.444 --> 01:05:57.645]  SimpliSafe will stand guard protecting your property 24 hours a day, 7 days a week.
[01:05:58.005 --> 01:05:59.826]  Go to GetSimpliSafe.com.
[01:06:00.086 --> 01:06:02.027]  That's GetSimpliSafe.com.
[01:06:03.191 --> 01:06:12.134]  If you've ever wanted to be able to produce boiling hot water anytime, anywhere, with absolutely no power whatsoever, then this is going to be the most important message you'll ever hear.
[01:06:12.194 --> 01:06:12.854]  Here's why.
[01:06:12.874 --> 01:06:19.016]  There's a brand new self-reliance product available that makes producing piping hot water in any emergency fast and easy.
[01:06:19.156 --> 01:06:21.996]  Introducing the Hot Water Rocket from Solutions from Science.
[01:06:22.036 --> 01:06:27.098]  The Hot Water Rocket is lightweight, extremely durable, and generates boiling hot water using only the sun.
[01:06:27.278 --> 01:06:29.040]  Simply add water and place outside.
[01:06:29.081 --> 01:06:39.795]  Whether you're in the aftermath of a hurricane and have lost your power, hunting in a remote area, or hiking on one of your favorite trails, the Hot Water Rocket will be one of the most important pieces of survival equipment you'll ever own.
[01:06:39.936 --> 01:06:42.860]  Order now, and you'll also receive our two hard-hitting reports.
[01:06:43.080 --> 01:06:43.500]  I think so.
[01:07:05.183 --> 01:07:12.848]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:07:13.288 --> 01:07:16.910]  Alex and his staff have used these pure soap products for years.
[01:07:17.351 --> 01:07:24.175]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:07:24.655 --> 01:07:27.137]  See them on the web at 5starsoap.com.
[01:07:27.677 --> 01:07:32.181]  Or call 800-340-7091 for a free catalog.
[01:07:32.521 --> 01:07:38.186]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:07:38.467 --> 01:07:43.571]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:07:43.871 --> 01:07:45.493]  This is an amazing deal.
[01:07:45.853 --> 01:07:50.457]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:07:51.098 --> 01:07:53.260]  See them on the web at 5starsoap.com
[01:07:53.820 --> 01:07:55.942]  Or call 800-340-7091 for a free catalog.
[01:08:08.089 --> 01:08:12.271]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:12.912 --> 01:08:13.732]  You want answers?
[01:08:14.512 --> 01:08:15.413]  Well, so does he.
[01:08:16.053 --> 01:08:19.695]  He's Alex Jones on the GCN Radio Network.
[01:08:20.236 --> 01:08:24.358]  And now, live from Austin, Texas, Alex Jones.
[01:08:27.159 --> 01:08:31.302]  I remember, well, interviewing him more than a decade ago, and so much of what he first
[01:08:32.443 --> 01:08:33.184]  We're good to go.
[01:08:57.225 --> 01:09:03.474]  Is just a trailblazer who speaks to giant packed houses all over the country and the world to medical doctors.
[01:09:04.155 --> 01:09:12.326]  And he has just pioneered so much of what we now know about chronic inflammation in the brain from vaccines, you name it.
[01:09:12.366 --> 01:09:13.407]  Dr. Russell Blaylock.
[01:09:13.988 --> 01:09:17.710]  He is a registered board certified neurosurgeon and a best-selling author.
[01:09:17.730 --> 01:09:25.134]  He is a former clinical assistant professor of neurosurgery at the University of Mississippi Medical Center.
[01:09:25.714 --> 01:09:32.498]  He is the author of a number of books and numerous scientific papers and articles, including Excitotoxins, The Taste That Kills.
[01:09:33.819 --> 01:09:46.354]  1994, Health and Nutrition Secrets That Can Save Your Life, 2002, Natural Strategies for Cancer Patients, 2003, and writes a monthly newsletter, the Blalock Wellness Report, and I'm not going to go through all of his incredible bio.
[01:09:46.434 --> 01:09:51.360]  RussellBlalockMD.com is just one of his websites, or BlalockWellnessCenter.com.
[01:09:53.543 --> 01:10:06.768]  And in the second part of the interview this hour, we'll get into vaccines damaging the brain, these low cholesterol diets, what that's doing on top of the statins, some stuff that can really help people.
[01:10:07.168 --> 01:10:09.949]  Because I'm starting to hear this in Mainline Radio, Mainline News.
[01:10:10.828 --> 01:10:14.513]  And folks, we need to appreciate Trailblazers.
[01:10:15.314 --> 01:10:24.105]  Because I remember when he was on three and a half years ago, during the fake H1N1, saying it's all fake, it'll increase your chances of getting the flu, it's gonna actually hurt people.
[01:10:24.285 --> 01:10:27.409]  All of that a year later came out in Canadian-German studies.
[01:10:28.976 --> 01:10:32.819]  But he got attacked by the national media for coming on this show and for talking about it.
[01:10:34.180 --> 01:10:52.932]  And you know, the point is, is this is a guy who full time tries to warn people and who's going out and because we've sent people to interview him, you know, in big cities where there's, you know, 2000 doctors packing the room, sold out to where we can't even get seats, but we're in the back videotaping it, you know, so we can come back and show it to you here on the news when he breaks down.
[01:10:53.392 --> 01:10:58.696]  And he is one of the unsung revolutionaries that's going to lead the new Renaissance out of this.
[01:10:59.176 --> 01:11:02.319]  So when we talk about stuff for Alzheimer's, this is one of the leading experts.
[01:11:02.339 --> 01:11:02.940]  You better listen.
[01:11:03.160 --> 01:11:11.508]  The medical establishment is ignorant at the low level, but on top, the system does not want you to know about these treatments that are incredible.
[01:11:12.288 --> 01:11:13.209]  So I've said that.
[01:11:13.269 --> 01:11:19.455]  The reason I want to get him on in the first part of the interview, we'll show viewers, if you're radio listeners, this is up at InfoWars.com.
[01:11:24.639 --> 01:11:29.321]  Sees Obama health law doubling some premiums.
[01:11:29.862 --> 01:11:33.864]  Health insurance premiums may as much as double for some small businesses.
[01:11:36.985 --> 01:11:38.826]  Aetna CEO is saying this.
[01:11:39.207 --> 01:11:45.950]  Health insurance premiums may as much as double for some small businesses and individual buyers in the U.S.
[01:11:45.970 --> 01:11:48.612]  when the Affordable Care Act's major provisions kick in.
[01:11:49.608 --> 01:11:51.249]  And that is what their chief executive said.
[01:11:51.710 --> 01:11:52.330]  Here's another one.
[01:11:52.711 --> 01:11:52.891]  L.A.
[01:11:52.931 --> 01:11:53.251]  Times.
[01:11:53.311 --> 01:11:56.173]  Blue Shield of California seeks rate hike of 20%.
[01:11:56.333 --> 01:11:59.356]  And then another 20% in 2014.
[01:11:59.416 --> 01:12:07.202]  Folks, my dad manages, he corrected me, I said a dozen, I always just say a dozen when I know it's something like that, 18 dental offices.
[01:12:07.543 --> 01:12:10.325]  But he also manages a bunch of other healthcare stuff, non-dental.
[01:12:10.565 --> 01:12:12.707]  I'm not going to get into it, but he's a dentist, oral surgeon.
[01:12:13.988 --> 01:12:19.092]  Everything Dr. Blaylock told us about Obamacare three years ago is exactly what my dad says, but now it's happening.
[01:12:21.339 --> 01:12:24.325]  Two big medical groups just are leaving the United States.
[01:12:24.345 --> 01:12:25.828]  They're just shutting down in Texas.
[01:12:25.848 --> 01:12:27.410]  They're just not going to operate now.
[01:12:28.532 --> 01:12:30.776]  Most of the dentists he knows, some of them are 50 years old.
[01:12:31.057 --> 01:12:31.999]  They got 20 years in them.
[01:12:32.019 --> 01:12:32.740]  They're just retiring.
[01:12:32.960 --> 01:12:33.401]  They're done.
[01:12:34.748 --> 01:12:40.830]  I'm going to have Dr. Blaylock have the floor here and tell you what this is going to do.
[01:12:40.850 --> 01:12:43.930]  Of course, the government knows it's going to wreck health care, then they take it over.
[01:12:44.150 --> 01:12:45.711]  The insurance companies wrote this.
[01:12:46.311 --> 01:12:49.032]  It doesn't cover pre-existing, all the fools, that they get a free lunch.
[01:12:49.312 --> 01:12:52.852]  It lets the government say through a computer what treatments you can give.
[01:12:53.072 --> 01:12:54.913]  And that's why doctors are just, I'm done.
[01:12:56.038 --> 01:12:57.699]  I'm not going to have a death panel.
[01:12:58.039 --> 01:12:58.679]  That's what it is.
[01:12:59.339 --> 01:13:00.960]  As Bill Gates said, call it a death panel.
[01:13:00.980 --> 01:13:01.360]  We need it.
[01:13:02.540 --> 01:13:04.081]  The government now runs our health care.
[01:13:04.341 --> 01:13:04.961]  The government.
[01:13:05.121 --> 01:13:06.882]  The IRS now gets your health records.
[01:13:07.302 --> 01:13:11.363]  Nixon was going to go to jail for having IRS records and he's the president.
[01:13:11.524 --> 01:13:15.505]  Now it's just on the books that the giant bureaucracy has it.
[01:13:16.516 --> 01:13:17.377]  I'm going to shut up now.
[01:13:17.497 --> 01:13:19.118]  Sir, go over it all for us here.
[01:13:19.798 --> 01:13:22.300]  And now people are seeing this wasn't rhetoric.
[01:13:22.640 --> 01:13:31.946]  The fools out there now are going to see a doubling in the next few years of their health care costs because an industry now can force you to buy their product.
[01:13:31.966 --> 01:13:32.567]  Dr. Blaylock.
[01:13:33.772 --> 01:13:35.153]  Well, you're exactly right.
[01:13:35.193 --> 01:13:38.454]  And of course, what people need to understand, this isn't new.
[01:13:38.574 --> 01:13:41.015]  This wasn't created under the Obama administration.
[01:13:41.055 --> 01:13:42.695]  This wasn't in the last 10 years.
[01:13:43.235 --> 01:13:48.157]  They have been working on this for over half a century.
[01:13:48.997 --> 01:13:53.179]  These people have been obsessed with taking over medical care.
[01:13:53.519 --> 01:14:06.042]  Because medical care is such a huge segment of the economy, it's important to control people, it's important if you want to control populations, if they want to implement their ideas, which you can read about.
[01:14:07.662 --> 01:14:17.604]  Many years ago, back in 1910, they were talking about controlling births, killing off old people because they were
[01:14:17.924 --> 01:14:19.846]  No longer useful to society.
[01:14:20.286 --> 01:14:24.930]  So all this was in the plans and they've been working on it all of this time.
[01:14:24.970 --> 01:14:31.115]  Now, as a physician, we saw it much earlier than everyone else because they did it incrementally.
[01:14:31.735 --> 01:14:35.818]  And 20, 30 years ago, I was fighting this when I was in practice.
[01:14:36.759 --> 01:14:47.646]  My fellow physicians, I had more opposition from the fellow physicians than I did the enemies in government and other places, the liberals, the left, who wanted this.
[01:14:48.387 --> 01:14:59.154]  Your fellow physician who was fighting you the most, the reason was they thought, well, you know, we're pretty smart guys and I think if we just work with them, we just let them know that we'll help
