[00:00:05.350 --> 00:00:05.592]  I don't know.
[01:31:24.714 --> 01:31:37.781]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids that turbocharge everything and are good for your heart, your brain, your liver, you name it.
[01:31:37.781 --> 01:31:39.782]  It is the super fuel.
[01:31:39.782 --> 01:31:41.242]  RainForce Plus is great.
[01:31:41.242 --> 01:31:42.103]  RainForce Ultra is great.
[01:31:42.103 --> 01:31:43.063]  They're two different nootropics.
[01:31:43.063 --> 01:31:44.244]  They go good with this.
[01:31:44.244 --> 01:31:46.265]  But this is the King Kong.
[01:31:47.006 --> 01:31:48.467]  This is the Boss.
[01:31:48.467 --> 01:31:49.207]  TurboForce.
[01:31:49.207 --> 01:31:50.228]  Back in stock.
[01:31:50.228 --> 01:31:51.248]  Discounted.
[01:31:51.248 --> 01:31:52.969]  InfoWareStore.com.
[01:31:52.969 --> 01:31:53.850]  More power.
[01:31:53.850 --> 01:31:54.851]  More strength.
[01:31:54.851 --> 01:31:55.351]  More energy.
[01:31:58.815 --> 01:32:04.800]  Just weeks ago, I warned the world that the Globalists were going to move against Tucker Carlson and take him off the air.
[01:32:04.800 --> 01:32:07.461]  People said, no way, he's the most powerful thing that ever happened.
[01:32:07.461 --> 01:32:09.643]  They've got quadrillions of stolen money.
[01:32:09.643 --> 01:32:12.245]  They only had Tucker Carlson on the air because they believed they could control him.
[01:32:12.245 --> 01:32:15.467]  But as soon as they figured out they couldn't, he was taken off the air.
[01:32:15.467 --> 01:32:17.229]  It's the same thing with InfoWars.
[01:32:17.229 --> 01:32:23.854]  But InfoWars is not owned by Fox, or controlled by George Soros, or owned by Spotify like Joe Rogan.
[01:32:23.854 --> 01:32:26.636]  We are only beholden to our viewers and our listeners.
[01:32:27.611 --> 01:32:29.712]  And when you support us, we're unstoppable.
[01:32:29.712 --> 01:32:34.356]  I'm not underwritten by Rupert Murdoch or by George Soros.
[01:32:34.356 --> 01:32:38.078]  I'm underwritten by you, which is we, the people.
[01:32:38.078 --> 01:32:41.200]  So I want to thank you for your support and encourage viewers and listeners to understand.
[01:32:41.200 --> 01:32:43.762]  Please don't take InfoWars for granted.
[01:32:43.762 --> 01:32:45.123]  We're barely hanging on.
[01:32:45.123 --> 01:32:50.907]  We need your word of mouth, your prayer, your financial support, while getting great products at the same time at InfoWarsStore.com.
[01:32:50.907 --> 01:32:52.267]  So don't procrastinate.
[01:32:52.267 --> 01:32:53.588]  Go to InfoWarsStore.com.
[01:32:53.588 --> 01:32:57.531]  Get amazing products that keep us on the air and never submit to these tyrants.
[01:32:57.551 --> 01:33:23.501]  Alright, I've been asking a lot of questions, and I think I just need to get out of the way here and let Jessica set up.
[01:33:23.501 --> 01:33:26.722]  And of course, Ernest Ramirez, both victims of the
[01:33:28.109 --> 01:33:31.053]  Big Pharma takeover of our bodies.
[01:33:31.053 --> 01:33:35.298]  We had top scientist, former chief scientist at Pfizer come out, Michael Yidan.
[01:33:36.912 --> 01:33:46.038]  Months before the shots began and said it would cause myocarditis, blood clots, heart attacks, he knew that they'd done previous studies on rats with similar injections.
[01:33:46.038 --> 01:33:48.300]  And he says it's part of a global depopulation program.
[01:33:48.300 --> 01:34:00.168]  I want to ask Ernest Ramirez, who I know is at work, a hard-working man there with a telephone company, to make any other comments or points he'd like to make and let him maybe get some time for lunch and get back to work.
[01:34:00.168 --> 01:34:05.432]  And then I want to just ask Jessica Sutta for the rest of the hour, who's a smart lady, to give her big picture on this.
[01:34:06.172 --> 01:34:08.174]  Well, the main thing is just to protect themselves.
[01:34:08.174 --> 01:34:09.935]  Protect your babies, your family, your grandchildren.
[01:34:35.945 --> 01:34:36.886]  This is very important.
[01:34:36.886 --> 01:34:39.328]  They're trying to take over our world.
[01:34:39.328 --> 01:34:42.230]  You already know they've ripped God out of D.C.
[01:34:42.230 --> 01:34:44.172]  and our school.
[01:34:44.172 --> 01:34:52.238]  We need to teach our children how to read the Bible, not how to put on dresses with their little boys, their little girls, their girls.
[01:34:52.238 --> 01:34:55.201]  I mean, this is going all across the board.
[01:34:55.201 --> 01:34:56.282]  We need to protect them.
[01:34:56.282 --> 01:34:58.944]  We need to raise them right.
[01:34:58.944 --> 01:34:59.905]  Like I said, these
[01:35:02.150 --> 01:35:03.091]  Animals, I guess.
[01:35:03.091 --> 01:35:06.633]  You know, wanting men, wanting to wear dresses is not right.
[01:35:06.633 --> 01:35:12.057]  You know, we need to, they're supposed to be taking care of their families, taking care of the children.
[01:35:12.057 --> 01:35:16.380]  And no, the dresses are for the mothers, for the women.
[01:35:16.380 --> 01:35:21.703]  And I just want to remind everyone too, we have events that we will be at.
[01:35:21.703 --> 01:35:29.649]  I thank the good Lord, put Jessica on my path because I figured we can do more together than what we can do apart.
[01:35:29.649 --> 01:35:29.809]  So.
[01:35:30.390 --> 01:35:34.092]  We'll be having an event in Conroe, Texas.
[01:35:34.092 --> 01:35:42.256]  We'll be at, uh, on July 22nd, Gainesville, Florida, August 5th.
[01:35:42.256 --> 01:35:51.121]  And, you know, like I said, uh, then dynamic dual, both of us, we're going to fight back as much as we can for as long as we can.
[01:35:51.121 --> 01:35:52.882]  You know, I love her.
[01:35:52.882 --> 01:35:59.305]  I gotta give respects to her husband for allowing her to fight this fight because, uh,
[01:35:59.949 --> 01:36:06.231]  He supports her rather than keeping her locked up and telling her to stay quiet.
[01:36:06.231 --> 01:36:08.192]  You know, I appreciate that, man.
[01:36:08.192 --> 01:36:13.454]  Well, we heard from her earlier that he was the one that said, no, sweetheart, because he was doing like you said, I want to help society.
[01:36:13.454 --> 01:36:14.475]  I want to protect people.
[01:36:14.475 --> 01:36:16.135]  And he was the one that was like, no, don't do that.
[01:36:16.135 --> 01:36:24.018]  No, but he's allowing her to, you know, speak her peace, to fight back this fight.
[01:36:24.018 --> 01:36:25.299]  And like she was mentioning, uh,
[01:36:26.653 --> 01:36:28.696]  Funds are low on REACT-19.
[01:36:28.696 --> 01:36:29.937]  I don't benefit out of it.
[01:36:29.937 --> 01:36:31.239]  No one does.
[01:36:31.239 --> 01:36:33.481]  Except the vaccine injured.
[01:36:33.481 --> 01:36:35.744]  Not just REACT-19.org.
[01:36:35.744 --> 01:36:39.008]  You can also text the word REACT to 50155.
[01:36:43.277 --> 01:36:44.437]  Yes sir, exactly.
[01:36:44.437 --> 01:36:48.439]  And we have to bring our people back to a somewhat normal lifestyle.
[01:36:48.439 --> 01:36:49.699]  They shouldn't have to live this way.
[01:37:06.997 --> 01:37:12.159]  When the government dropped the ball and they're not helping them, we need to at least help each other.
[01:37:12.159 --> 01:37:16.901]  Did you see where Biden's trying to bring mandates back and masks back and having to have shots?
[01:37:16.901 --> 01:37:21.163]  Yes, sir.
[01:37:21.163 --> 01:37:23.084]  He doesn't even know how to change his diapers.
[01:37:23.084 --> 01:37:24.644]  Why is he trying to get us to get another jab?
[01:37:24.644 --> 01:37:24.864]  No.
[01:37:26.664 --> 01:37:33.226]  Let me put that in the lower third, because folks, every guest we have on that we say donate to, we mean to do it, but you could not do it at a more important place.
[01:37:33.226 --> 01:37:39.129]  These guys are crisscrossing the country, saving so many lives, going on radio, going on TV, doing a lot of interviews.
[01:37:39.129 --> 01:37:50.273]  When I saw them at this big event, there were dozens of film, dozens, 50 cameras, radio stations, and they probably reached millions just two Saturdays ago when I was with them, and so did we, and we just can't give up.
[01:37:50.273 --> 01:37:51.413]  We've got to keep fighting.
[01:37:51.413 --> 01:37:52.793]  The enemy's trying to break our will.
[01:37:52.793 --> 01:37:53.634]  So Jessica,
[01:37:54.665 --> 01:37:56.687]  And Ernest, we'll put a lower third up.
[01:37:56.687 --> 01:38:01.152]  Again, how do people support the work you guys are doing?
[01:38:01.152 --> 01:38:08.899]  So you can go to react19.org, join the website, join the fellowship, group chats, connect with the community.
[01:38:08.899 --> 01:38:10.761]  There's so much you can do.
[01:38:10.761 --> 01:38:18.269]  I think one of the things is spreading the awareness of vaccine injury because we are in a crisis and people
[01:38:18.877 --> 01:38:25.140]  If people don't get the attention that they need, the help, the medical help, the financial help, people are not going to make it.
[01:38:25.140 --> 01:38:26.740]  I'm going to tell you this.
[01:38:26.740 --> 01:38:38.825]  This week, I've had three messages of someone who's already done assisted suicide and two people asking for assisted suicide.
[01:38:38.825 --> 01:38:40.386]  I understand their pain so much.
[01:38:41.072 --> 01:38:45.056]  But what my main thing is to speak out is just to say, please don't give up.
[01:38:45.056 --> 01:38:45.797]  Don't give up.
[01:38:45.797 --> 01:38:46.858]  People can recover.
[01:38:46.858 --> 01:38:47.618]  We can't.
[01:38:47.618 --> 01:38:48.379]  We have the science.
[01:38:48.379 --> 01:38:49.160]  We have the doctors.
[01:38:49.160 --> 01:38:50.661]  We have the people behind us now.
[01:38:50.661 --> 01:38:52.783]  The real science, not the Fauci science.
[01:38:52.783 --> 01:38:54.505]  That's the BS science.
[01:38:54.505 --> 01:38:55.246]  This is the real.
[01:38:56.425 --> 01:38:56.785]  Thank you.
[01:39:12.552 --> 01:39:14.674]  You can't see the light.
[01:39:14.674 --> 01:39:21.038]  But for me, joining the fellowship and meeting Ernest especially, he's become one of my best friends in the whole world.
[01:39:21.038 --> 01:39:23.480]  We talk every single day.
[01:39:23.480 --> 01:39:30.845]  I saw videos of him before I came into the fellowship and I didn't understand the severity because I thought maybe it wasn't that many, right?
[01:39:30.845 --> 01:39:35.348]  But when I stepped into the world, there are so many people suffering and so many grieving parents.
[01:39:36.068 --> 01:39:37.428]  And we've got to stop this.
[01:39:37.428 --> 01:39:39.389]  We just have to stop this for humanity.
[01:39:39.389 --> 01:39:41.329]  This is just not fair.
[01:39:41.329 --> 01:39:42.129]  It's not fair.
[01:39:42.129 --> 01:39:44.970]  Well, we have the insurance company numbers.
[01:39:44.970 --> 01:39:51.632]  Every country that gave the shot has a 42 to 48 percent, the average is like 45, increase in death.
[01:39:51.632 --> 01:39:53.532]  World War II wasn't a 10 percent increase.
[01:39:53.532 --> 01:39:54.372]  World War I wasn't.
[01:39:54.372 --> 01:40:00.274]  I mean, this is bigger than World War II numbers of deaths every year.
[01:40:00.274 --> 01:40:01.154]  But we know there's been...
[01:40:02.054 --> 01:40:10.276]  Almost 300 sporting deaths of people having heart attacks in soccer and other games, and 200 something a year.
[01:40:10.276 --> 01:40:11.516]  It used to be like one a year.
[01:40:11.516 --> 01:40:15.137]  Remember, like one guy would have a heart attack when he was young, and everybody wondered why it was.
[01:40:15.137 --> 01:40:16.737]  It was usually cocaine or something.
[01:40:16.737 --> 01:40:18.038]  Now, hundreds of deaths.
[01:40:18.038 --> 01:40:22.799]  I mean, it's just... And listen, everybody in this office has family or others that have died from the shots.
[01:40:22.799 --> 01:40:27.100]  I have... I'm not gonna... People get mad around the office when I say names, so I'm gonna leave it at this.
[01:40:28.740 --> 01:40:31.521]  In my personal life, I have two assistants.
[01:40:31.521 --> 01:40:31.621]  Okay?
[01:40:31.621 --> 01:40:33.322]  Because I'm a busy guy.
[01:40:33.322 --> 01:40:37.704]  Both of them, one of them had a family, a person close, die.
[01:40:37.704 --> 01:40:48.228]  The other's boyfriend took the shot, and he was, by the way, an exercise guy, 25 years old, myocarditis, passes out all the time, having heart attacks, he'll be dead soon.
[01:40:48.228 --> 01:40:50.629]  I mean, literally, this is in my own life.
[01:40:50.629 --> 01:40:55.130]  I have two assistants, both of them have people sick and dying and dead around them.
[01:40:55.130 --> 01:40:56.071]  I mean, this is insane!
