[00:00:00.000 --> 00:00:27.719]  [MUSIC PLAYING]
[01:07:51.989 --> 01:07:52.970]  Fellow Austinite now.
[01:07:53.350 --> 01:07:54.071]  Lived here a few years.
[01:07:54.111 --> 01:07:54.792]  Great to have you here.
[01:07:54.832 --> 01:07:58.415]  You and Michael Malice and Joe Rogan, you know, co-hosting, doing a great job.
[01:07:58.515 --> 01:08:01.218]  We co-hosted here about a year ago with Tim Pool.
[01:08:01.258 --> 01:08:01.979]  That was amazing.
[01:08:02.339 --> 01:08:02.860]  So fun.
[01:08:03.460 --> 01:08:04.701]  I just want to say this up front.
[01:08:05.462 --> 01:08:16.544]  There are people that watch this show, and it became a big issue a few months ago, saying Jones is a hypocrite, he hates transgender people, he hates gay people, he hates everybody, but then he's nice to Blair White.
[01:08:16.564 --> 01:08:17.884]  That's all a media lie.
[01:08:18.744 --> 01:08:29.986]  I don't care if you're heterosexual, homosexual, whatever you are, black, white, old, young, as long as you're not a communist, as long as you're not targeting children, and Blair, since I've known Blair eight years, was speaking up about this targeting.
[01:08:30.966 --> 01:08:32.187]  Blair's a good person.
[01:08:32.507 --> 01:08:33.867]  Before anyone else, by the way.
[01:08:34.246 --> 01:08:42.060]  Like before it was a national topic, before every headline was about trans kids and which states are banning whatever, I was talking about this forever ago.
[01:08:42.521 --> 01:08:45.165]  So let's talk about you instead of me ranting here.
[01:08:45.386 --> 01:08:46.828]  I just want to say you've been my friend.
[01:08:49.143 --> 01:08:52.665]  Good friends since you moved to Austin, but I had you on.
[01:08:53.025 --> 01:08:55.906]  I was lucky to have you as one of the first people I ever interviewed, really.
[01:08:56.587 --> 01:08:58.728]  Yeah, I think literally the first actually.
[01:08:58.748 --> 01:09:01.189]  You had me on eight years ago and it was remote.
[01:09:01.209 --> 01:09:03.150]  So this is my first time actually in studio.
[01:09:03.530 --> 01:09:04.250]  Beautiful studio.
[01:09:05.491 --> 01:09:13.635]  Yeah, so and the reason why I've always enjoyed, you know, filming stuff with you or we did an event like at the Vulcan on 6th Street here in Austin.
[01:09:14.435 --> 01:09:17.796]  Is because, first of all, I'm loyal to people who are loyal to me.
[01:09:17.996 --> 01:09:23.298]  And people send me clips all the time of you defending me and, you know, people saying crazy shit about me.
[01:09:23.358 --> 01:09:24.038]  Can I swear on here?
[01:09:24.058 --> 01:09:24.638]  Yeah.
[01:09:24.658 --> 01:09:25.738]  I was like, yeah, yeah, it's simple words.
[01:09:27.339 --> 01:09:30.020]  So, you know, it's like I defend you too, because you're right.
[01:09:30.100 --> 01:09:32.060]  It is a media lie that you're this hateful person.
[01:09:32.581 --> 01:09:33.801]  You know, I've never seen it.
[01:09:34.721 --> 01:09:35.862]  And I've known you for a couple years.
[01:09:36.323 --> 01:09:42.229]  Well the bottom line is you're not hurting anybody and you're not like Big Pharma targeting kids with shots or any of this.
[01:09:42.950 --> 01:09:52.942]  So before we get into all the news and things that are happening, tell us about yourself and your journey in your life politically, culturally, spiritually and where you are now and just your view on the world today.
[01:09:53.795 --> 01:10:11.080]  Yeah, so I'm 29 years old, and I transitioned nine years ago, and I've been on YouTube for about eight years, and it's been really sort of my entire purpose of my career is to stop the medicalization of children, among other things.
[01:10:11.100 --> 01:10:24.702]   You know, I talk about politics in general, but one of the things I'm most passionate about is this big pharma takeover of, you know, a very tiny community, which is now exploding due to the fact that it's not actual trans people and they're convincing kids to do this
[01:10:24.702 --> 01:10:30.803]   shit, but you know, that's been a huge main focus But other than that, I don't know. I'm from California
[01:10:30.803 --> 01:10:35.842]   Austinite now that was one of the best decisions in my life to move to Texas and
[01:10:35.842 --> 01:10:43.122]   Yeah, yeah just here. Well, I mean, let's just let's just get this out on the table. Let's do it
[01:10:43.122 --> 01:10:50.883]   The the system will grab on to to to any group or any organization but the big elephant in the room is this
[01:10:51.849 --> 01:10:57.853]  We would always hear 20 years ago, it's not a decision, it's biological that people are gay.
[01:10:58.874 --> 01:11:05.879]  And so I decided to research that, and it's always happened in history, and it's gone in every culture, and we don't hate anybody.
[01:11:06.883 --> 01:11:11.226]  As long as you're considering adults, it doesn't mean we're not passing some religious judgment.
[01:11:11.266 --> 01:11:16.430]  All I'm saying is we're not attacking people for decisions they've made.
[01:11:16.470 --> 01:11:17.691]  That's up for God to decide.
[01:11:17.731 --> 01:11:33.360]   But we know the chemicals in the water and the food are affecting embryos in their mothers, particularly in the first few weeks that are changing, at least in brain physiology, the minds of
[01:11:33.360 --> 01:11:34.161]  children.
[01:11:34.161 --> 01:11:37.860]  And it changes the minds of frogs, fish, other mammals.
[01:11:37.860 --> 01:11:45.860]   So it really is true that that's going on and that that is happening.
[01:11:46.103 --> 01:11:51.586]  And so when I first talked about this decades ago, they would attack me all over the news because they were really scared that I was pointing it out.
[01:11:51.606 --> 01:11:52.867]  But now Robert F. Kennedy Jr.
[01:11:52.887 --> 01:11:54.148]  has talked about it and so much more.
[01:11:54.748 --> 01:12:02.993]  So we're not saying people are bad because of the proclivity of what has happened.
[01:12:04.324 --> 01:12:13.630]  In a genetic mutation in the embryo, because all embryos, for those who don't know, starts out as female, and in the first few weeks it then shifts and then expresses.
[01:12:13.710 --> 01:12:15.791]  It's why men have nipples.
[01:12:17.112 --> 01:12:22.951]   It's literally, we start out as a female, this is all mammals do, and then it depends
[01:12:22.951 --> 01:12:25.551]  on the XY chromosome, we shift over to that.
[01:12:25.551 --> 01:12:29.231]   They are literally knowingly putting chemicals out that do this.
[01:12:29.231 --> 01:12:32.152]  So we have to understand this has been done.
[01:12:32.152 --> 01:12:34.971]  We can't hate the people it's been done to.
[01:12:34.971 --> 01:12:38.451]  It's up to them to decide now what they want to do.
[01:12:38.451 --> 01:12:43.931]   But the system then coming after children, mentally ill children, autistic children,
[01:12:43.931 --> 01:12:50.690]   that aren't showing the genetic event, to then target them is part of something larger
[01:12:50.690 --> 01:12:53.891]  that I see as the sterilization of children.
[01:12:53.901 --> 01:12:57.864]  And that's really what they admit this is, is the popularization of sterilizing children.
[01:12:57.884 --> 01:13:00.165]  That's why they need to become adults like you did.
[01:13:00.205 --> 01:13:02.267]  They need to make a decision as an adult.
[01:13:02.287 --> 01:13:05.249]  So I'm going to shut up because I'll talk forever, but I watch your show all the time.
[01:13:05.629 --> 01:13:07.611]  You're just as well spoken as I am when I'm not interrupting.
[01:13:07.631 --> 01:13:10.533]  So I'm going to shut up for the next 10 minutes, Blair.
[01:13:11.542 --> 01:13:20.285]  Yeah, so, you know, obviously it's one of the things that I get the most backlash for is my stance on trans kids and how there is a social contagion happening.
[01:13:20.325 --> 01:13:35.071]  There is a, you know, media-fueled, government-fueled push to, you know, put kids through this pipeline of sterilization, of surgery, of hormones, and it's just so crazy to me because, you know, like I said earlier, I transitioned as an adult.
[01:13:35.091 --> 01:13:37.731]  This is a conclusion I came to that that was right for me.
[01:13:37.792 --> 01:13:44.299]   I'm all about, you know, Individualism and bodily autonomy and just doing what's right for you.
[01:13:45.200 --> 01:13:48.765]  And unfortunately, these kids aren't doing what's right for them.
[01:13:48.986 --> 01:13:51.810]  In almost every case, it's what's being told for them to do.
[01:13:52.230 --> 01:14:13.086]   You know, there's a very sick and twisted Lie that is told to the parents of these kids and to the Kids themselves, which is that you know I'm sure you've heard like do you want a trans kid or a dead kid is what they say and it's like why would you put that dichotomy that false dichotomy in front of these kids and
[01:14:13.246 --> 01:14:14.307]  Transition or you're dead?
[01:14:14.727 --> 01:14:15.507]  Right.
[01:14:15.607 --> 01:14:16.568]  You're putting that in their head.
[01:14:16.588 --> 01:14:18.489]  You're making them feel like those are their two options.
[01:14:18.809 --> 01:14:29.136]  And frankly, I mean, any person, any human being who is, you know, concerned at all, whether subconsciously or consciously, with self-preservation and living, they're going to choose to be trans over dead.
[01:14:29.236 --> 01:14:41.623]   So, you know, it's brainwashing and I wish I fully understood why The government has been pushing it as well, because I understand why the media would.
[01:14:41.643 --> 01:14:48.047]  You know, they're very obsessed with wokeism, they're very obsessed with latching onto groups, and nothing really gets, you know, fucking clicks like the trans shit either.
[01:14:48.467 --> 01:14:51.589]  You know, that shit's quick living, breathing clickbait.
[01:14:52.730 --> 01:15:23.161]   But, you know, it's really, really bad, and what I've been saying since the beginning of my career, and I probably was saying this all the way back eight years ago when we first started talking, was, you know, I also don't want Trans people who many of which I'm talking about genuine trans people who are not as you know fortunate as I am in many ways to be painted with this brush of like this is what's really going on because I look at these like fucking TikTok people and I'm like these are just people who had their brains melted by the pandemic.
[01:15:24.042 --> 01:15:26.123]  And they're looking for anything to, like, give them hope.
[01:15:26.603 --> 01:15:33.206]  So you're kind of saying they're stealing people's, trans people's identities, saying you represent the left, George Soros, the New World Order.
[01:15:33.706 --> 01:15:34.867]  They're saying you belong to us.
[01:15:35.307 --> 01:15:36.607]  Yeah, and that's the other thing.
[01:15:36.647 --> 01:15:43.710]  They're making, you know, leftism and liberalism and wokeism synonymous with trans.
[01:15:43.810 --> 01:15:48.472]  And for me, it's kind of like, well, I'm also a human being before that.
[01:15:49.012 --> 01:15:55.596]   And so the idea that I must fall politically in line because of A factor like that doesn't make any fucking sense to me.
[01:15:56.137 --> 01:15:57.758]  It's actually stupid as fuck.
[01:15:57.858 --> 01:16:03.623]  It's as stupid as thinking a gay person has to be of a political persuasion, or a black person, or anything.
[01:16:03.683 --> 01:16:05.405]  It's like, people are fucking people.
[01:16:06.616 --> 01:16:10.999]  Well, they're telling you who you're supposed to be, and that's really what it comes down to.
[01:16:11.179 --> 01:16:14.522]  And I don't fucking tolerate that, because clearly I've chosen who I want to be.
[01:16:14.582 --> 01:16:18.725]  I'm not letting anyone fucking tell me how to think after I choose to do all this to myself.
[01:16:18.865 --> 01:16:22.267]  Like, I'm not choosing the fucking brainwaves of another person.
[01:16:22.407 --> 01:16:22.828]  Fuck that.
[01:16:24.417 --> 01:16:27.901]  We do have delays in radio, but you can do limited cussing and then do it a little bit later.
[01:16:27.921 --> 01:16:28.301]  Oh, sorry, okay.
[01:16:28.321 --> 01:16:29.222]  No, no, it's okay, it's okay.
[01:16:29.262 --> 01:16:30.063]  You're on fire today.
[01:16:30.503 --> 01:16:39.533]  So, let's talk about you, if you don't mind, as a child, as an adolescent, as a teenager, and then, that's a fascinating thing, because we don't hate you.
[01:16:39.573 --> 01:16:41.855]  You're a wonderful person, smart person, nice person.
[01:16:42.896 --> 01:16:44.658]  What was that process, if you'll talk about it, like?
[01:16:45.598 --> 01:16:46.939]  The process of what exactly?
[01:16:46.959 --> 01:16:51.983]  Well, when you when you were like, well, I don't feel like I'm a boy or... Yeah.
