[00:00:00.000 --> 00:00:27.359]  [MUSIC PLAYING]
[00:52:46.246 --> 00:52:48.208]  It's like they cornered you and you went somewhere good.
[00:52:48.368 --> 00:52:48.849]  That's right.
[00:52:48.989 --> 00:52:53.232]  I got cornered, and Stephen had, you know, he came along at the right time, like I said.
[00:52:54.053 --> 00:52:54.774]  I was terrified.
[00:52:54.814 --> 00:52:57.856]  I was terrified to call Nick, because again, he was my comedy idol.
[00:52:57.916 --> 00:52:59.037]  Which is hilarious to me.
[00:52:59.057 --> 00:53:00.298]  Well, because I thought he'd be like, who the hell are you?
[00:53:00.318 --> 00:53:01.800]  I've been doing this for... and he's a veteran.
[00:53:02.100 --> 00:53:04.922]  I was like, hey, we have this platform, and I really think you'd... and he was like, oh, yeah.
[00:53:05.403 --> 00:53:06.784]  And it was just one... same thing with you.
[00:53:06.864 --> 00:53:07.244]  Gerald knows.
[00:53:07.264 --> 00:53:09.126]  I was like, well, Alex doesn't need anybody.
[00:53:09.486 --> 00:53:10.167]  We're all here.
[00:53:10.187 --> 00:53:15.611]  It's like they say, like the best relationship, you know, even if it's a marriage, is people are together and either one can leave it.
[00:53:15.631 --> 00:53:18.254]  Well, like in New York, we're about to fight, two gangs join up.
[00:53:19.014 --> 00:53:19.414]  Yeah, exactly.
[00:53:19.435 --> 00:53:23.958]  It's at the Dead Rabbits and whatever, where Daniel Day-Lewis does the exact same thing as There Will Be Blood, but they give him an Oscar.
[00:53:23.978 --> 00:53:24.919]  It's a different place, yeah.
[00:53:25.239 --> 00:53:26.120]  I'm the butcher!
[00:53:26.600 --> 00:53:27.841]  I'm the oil man!
[00:53:28.102 --> 00:53:28.602]  Oh, wow, what a range!
[00:53:28.622 --> 00:53:30.324]  Cut this awful piece of that beef off!
[00:53:30.344 --> 00:53:35.728]  Yeah, but Nick is just a guy who I've loved for a long time, and just, you know, even being, it means that we all want to be here.
[00:53:35.968 --> 00:53:39.271]  And like you've talked about, when people talk about growing, look, I hope that people see the fruits of their labor.
[00:53:39.291 --> 00:53:43.394]  Like, we started Mug Club was something that was really just our show, and doing the Friday Show and expanding.
[00:53:43.614 --> 00:53:45.614]   We could just take it and go but we will have as many people...
[00:53:45.614 --> 00:53:47.614]   And it blows and YouTube sell out. They try to shut it down and you survive.
[00:53:47.614 --> 00:53:49.614]   I mean how many times have we been suspended in the last six months?
[00:53:49.614 --> 00:53:51.614]  Great, fine, we'll do it.
[00:53:51.614 --> 00:53:54.614]   We want to be on YouTube. We want to be on all those platforms
[00:53:54.614 --> 00:53:57.614]  so long as we are not there at the cost of the truth.
[00:53:57.614 --> 00:54:00.614]   And so we'll take the suspensions. We've already been demonetized for years.
[00:54:00.614 --> 00:54:02.614]  I don't give a rat's ass anymore.
[00:54:02.614 --> 00:54:05.614]  We are funded entirely by viewers like you.
[00:54:05.614 --> 00:54:07.614]  By viewers like Alex's.
[00:54:07.614 --> 00:54:11.614]   And if just a tenth of you out there say, "Alright, I'm gonna give it a shot." Guess what? There's no
[00:54:11.614 --> 00:54:11.614]  chance.
[00:54:11.614 --> 00:54:17.373]   notice what your promo cover folks who want to sign up nick dip calm
[00:54:15.562 --> 00:54:17.283]  You were about to say something before he cut you off.
[00:54:17.644 --> 00:54:20.266]  No, I was going to say you sounded like a PBS guy.
[00:54:20.306 --> 00:54:24.449]  Yeah, your contributions will take a tote bag with a telethon.
[00:54:24.489 --> 00:54:27.251]  The commies get billions and they beg for money on top of it.
[00:54:27.271 --> 00:54:27.811]  That's right.
[00:54:27.891 --> 00:54:29.132]  Here's a $100 thing and it was nothing.
[00:54:29.192 --> 00:54:30.033]  Here's a CD for $5,000.
[00:54:30.113 --> 00:54:31.034]  I don't think I've seen that.
[00:54:31.274 --> 00:54:32.015]  Here's a book bag for $300.
[00:54:32.055 --> 00:54:33.416]  A Julia Child cookbook for $450.
[00:54:33.256 --> 00:54:35.256]  I don't think I've seen that.
[00:54:35.256 --> 00:54:37.256]  Julia Child cookbook for 450 bucks.
[00:54:37.256 --> 00:54:43.256]  Here's a preparation age container for 300 dollars.
[00:54:43.256 --> 00:54:45.256]  A tote bag to put your wife's head in.
[00:54:45.547 --> 00:54:46.287]  Yes, exactly.
[00:54:46.327 --> 00:54:46.867]  Exactly.
[00:54:46.928 --> 00:54:47.468]  Julia Child.
[00:54:47.488 --> 00:54:51.590]  Wow, we're reaching, but we got Danny Kaye, we got Julia Child, we got his pedophile puppet.
[00:54:53.311 --> 00:54:55.432]  Alex Jones is doing Julia Child.
[00:54:55.552 --> 00:54:55.972]  I know.
[00:54:56.052 --> 00:54:57.753]  I love this bread.
[00:54:58.313 --> 00:54:59.353]  Stuff it in there.
[00:54:59.493 --> 00:55:00.614]  Delicious.
[00:55:00.634 --> 00:55:02.695]  That would be the hardest voice for Alex to do.
[00:55:02.735 --> 00:55:04.836]  That's hilarious.
[00:55:04.856 --> 00:55:05.756]  The hardest voice for him to do.
[00:55:05.836 --> 00:55:06.637]  I love butter.
[00:55:08.298 --> 00:55:09.438]  I'll get you next time.
[00:55:09.498 --> 00:55:11.059]  I would love an Alex Jones cooking show.
[00:55:11.079 --> 00:55:12.980]  Like, alright, I'm gonna stuff this hand with vodka.
[00:55:14.508 --> 00:55:14.848]  Hold on!
[00:55:15.089 --> 00:55:17.170]  This is not really alcohol!
[00:55:17.190 --> 00:55:19.052]  This is not really alcohol!
[00:55:19.272 --> 00:55:19.772]  Oh lord.
[00:55:20.373 --> 00:55:23.755]  Oh lord.
[00:55:23.996 --> 00:55:25.457]  It's peach schnapple.
[00:55:26.958 --> 00:55:29.280]  Folks, I don't really drink pure whiskey.
[00:55:29.780 --> 00:55:30.321]  This is fake.
[00:55:31.081 --> 00:55:33.844]  The key to good brisket is whiskey.
[00:55:33.924 --> 00:55:34.664]  It's ever clear.
[00:55:35.045 --> 00:55:39.328]  Now look, look, I'm going to tell you that it doesn't work, but that's just because I want to control you with mind control and chemical agents.
[00:55:39.348 --> 00:55:40.249]  Bottom line, folks.
[00:55:41.058 --> 00:55:41.418]  Everclear.
[00:55:41.638 --> 00:55:42.799]  Jonescrowder.com.
[00:55:43.119 --> 00:55:43.600]  Free month.
[00:55:43.740 --> 00:55:44.100]  Right now.
[00:55:44.160 --> 00:55:46.982]  Go sign up or you're commie and you hate America and literally you want to lose.
[00:55:47.002 --> 00:55:48.063]  I mean, who's fighting for you?
[00:55:48.383 --> 00:55:50.104]  Gerald Captain Morgan.
[00:55:50.164 --> 00:55:50.785]  Closing comments.
[00:55:50.825 --> 00:55:51.525]  Oh, that's a good nickname.
[00:55:51.545 --> 00:55:52.386]  I can't believe I didn't think that.
[00:55:52.486 --> 00:55:53.907]  Look, this is just the beginning, guys.
[00:55:53.967 --> 00:55:55.748]  You have seen us take some major steps.
[00:55:55.788 --> 00:56:00.211]  We've got the white whale, like we said, the number one draft pick, free agent guy out there.
[00:56:00.251 --> 00:56:01.632]  We brought him onto the platform.
[00:56:01.652 --> 00:56:03.033]  The network is growing right now.
[00:56:03.073 --> 00:56:04.474]  He's just been doing more shows.
[00:56:04.494 --> 00:56:05.215]  I'm going to keep talking.
[00:56:05.555 --> 00:56:07.716]  You're going to be doing more shows, more content.
[00:56:07.796 --> 00:56:15.258]  Listen, if you want to win, this is not a pump and dump marketing scheme where we want you to buy something so you feel like you're helping and you feel like you're winning.
[00:56:15.298 --> 00:56:15.478]  No.
[00:56:15.878 --> 00:56:17.479]  You're going to buy products that are good.
[00:56:17.579 --> 00:56:19.700]  If he has sponsors, they're good sponsors.
[00:56:19.740 --> 00:56:20.760]  If we have sponsors, same thing.
[00:56:20.880 --> 00:56:21.460]  Good sponsors.
[00:56:21.720 --> 00:56:22.420]  But you're voting?
[00:56:22.841 --> 00:56:23.221]  Mug Club.
[00:56:23.341 --> 00:56:23.681]  Right here.
[00:56:24.241 --> 00:56:29.643]  Support something that can actually change people's minds and does on a daily basis.
[00:56:29.783 --> 00:56:30.123]  That's right.
[00:56:30.143 --> 00:56:32.044]  Steven Crowder, Alex Jones, all you guys.
[00:56:32.064 --> 00:56:33.364]  We're long haul, folks.
[00:56:33.544 --> 00:56:33.664]  Yeah.
[00:56:33.724 --> 00:56:35.807]  If there's anybody long-hauled heading back down, it's us.
[00:56:35.927 --> 00:56:36.468]  Absolutely.
[00:56:36.528 --> 00:56:37.109]  I love you, brother.
[00:56:37.129 --> 00:56:40.914]  You're the white whale, and I will leave you with Nick Nolte as Captain Ahab if he doesn't work.
[00:56:41.115 --> 00:56:43.378]  We're lost, you son of a bitch!
[00:56:43.538 --> 00:56:44.579]  We're lost!
[00:56:45.282 --> 00:56:45.762]  Amazing.
[00:56:45.782 --> 00:56:46.883]  Alright, I love you guys.
[00:56:47.524 --> 00:56:53.487]  nickdip.com, briankelland.com, and jonescrowder.com to get that three month right now.
[00:56:53.507 --> 00:56:54.828]  If you don't go sign up, folks, whatever.
[00:56:55.129 --> 00:56:56.029]  I'm fighting as hard as I can.
[00:56:56.069 --> 00:56:56.630]  I love you to death.
[00:56:56.970 --> 00:56:59.331]  I want this to explode because I want to impress these guys.
[00:56:59.351 --> 00:57:00.032]  They've already exploded.
[00:57:00.072 --> 00:57:02.013]  I'm like, kind of like, I'm just blessed to be here.
[00:57:02.053 --> 00:57:02.353]  It's great.
[00:57:02.613 --> 00:57:03.174]  I love the energy.
[00:57:03.214 --> 00:57:03.654]  Love you guys.
[00:57:03.674 --> 00:57:03.974]  Love you.
[00:57:03.994 --> 00:57:04.415]  We love you.
[00:57:04.435 --> 00:57:04.835]  Yeah, Alex.
[00:57:05.015 --> 00:57:05.635]  We'll be right back.
[00:57:05.675 --> 00:57:06.116]  Stay with us.
[00:57:05.936 --> 00:57:07.936]   We're gonna go to South Africa where they're murdering all the white people
[00:57:07.936 --> 00:57:24.016]   We're Going to South Africa where they're murdering all the white
[00:57:24.016 --> 00:57:26.016]   people *Distorted*
[00:57:26.016 --> 00:57:30.016]   *Distorted* *Distorted*
[00:57:30.336 --> 00:57:34.336]   *Outro* *Outro*
[00:57:34.336 --> 00:57:38.335]   *Outro* *Outro*
[00:57:38.335 --> 00:57:42.335]   *Outro* *Outro*
[00:57:42.335 --> 00:57:29.469]   *Outro* *Dramatic Music*
[00:57:29.469 --> 00:57:54.469]   *Dramatic Music* *Dramatic Music*
[00:57:54.469 --> 00:58:12.309]   *Dramatic Music* Thousands of former Nazis went to work for the United
[00:58:12.309 --> 00:58:13.469]  States government.
[00:58:13.383 --> 00:58:17.146]  A flying disc has been found and is now in the possession of the army.
[00:58:17.306 --> 00:58:19.607]  There is a bulletin from CBS News.
[00:58:19.687 --> 00:58:21.448]  President Kennedy has been shot.
[00:58:22.089 --> 00:58:24.591]  This is a different kind of war.
[00:58:25.411 --> 00:58:29.677]  The USS Liberty had just been attacked by Israeli jets and torpedo boats.
[00:58:29.877 --> 00:58:33.101]  The CIA could manipulate the news in the United States.
[00:58:33.282 --> 00:58:37.227]  They took the babies out of incubators and left the children to die on a cold floor.
[00:58:37.307 --> 00:58:39.750]  It was almost as if it were a plan in motion.
[00:58:39.910 --> 00:58:41.032]  It just can't happen.
[00:58:41.392 --> 00:58:45.134]  We need to go into the Capitol!
[00:58:45.174 --> 00:58:47.255]  You will always have conspiracy theories.
[00:58:47.315 --> 00:58:48.896]  They are nothing but distraction.
[00:58:48.936 --> 00:58:51.357]  You guys censored Harvard-educated doctors.
[00:58:51.737 --> 00:58:53.578]  You silenced those voices.
[00:58:53.618 --> 00:58:57.340]  What we want to do in Davos is push the reset button.
[00:58:57.160 --> 00:59:04.160]   Soon as we start exposing the great reset, the sooner these globalists start going to prison!
[00:59:04.160 --> 00:59:08.160]  [Applause]
[00:59:08.160 --> 00:59:30.160]  [Music]
[00:59:30.160 --> 00:59:35.160]   Ladies and gentlemen, my personal pastor, a great American, Rodney Howard Brown, takes over now.
[00:59:35.985 --> 00:59:38.988]  But first, the Star-Spangled Banner at his church about five weeks ago.
[00:59:39.048 --> 00:59:39.589]  Here it is.
[00:59:39.889 --> 00:59:41.889]  Will you all please rise for the Starspangled Banner?
[00:59:41.889 --> 01:00:08.449]   Oh What's so
[01:00:08.449 --> 01:00:12.788]   We ♪ Be held ♪
[01:00:13.273 --> 01:00:24.313]   ♪ At the twilight's last gleaming ♪ ♪ Whose broad stripes and bright stars ♪
[01:00:24.313 --> 01:00:36.833]   ♪ Through the perilous fight ♪ ♪ O'er the ramparts we watched ♪
[01:00:36.833 --> 01:00:48.992]   ♪ Were so gallantly streaming ♪ ♪ And the rocket's red glare ♪
[01:00:48.992 --> 01:01:01.554]   ♪ The bombs bursting in air ♪ ♪ Gave proof through the night ♪
[01:01:01.554 --> 01:01:17.554]   ♪ That our flag was still there ♪ Oh, say does that star-
[01:01:17.338 --> 01:01:26.437]   ♪ For the land of the free ♪ - And the home, my friends, we are brave, is God.
[01:01:26.437 --> 01:01:37.918]   ♪ And the home of the brave ♪ ♪ And the home of the brave ♪
[01:01:37.978 --> 01:01:56.577]   ♪ And the home of the brave ♪ (audience cheering)
[01:01:56.577 --> 01:02:02.577]  Live from Tampa, the River Church, Rodney Howard Brown.
[01:02:02.825 --> 01:02:03.306]  Amazing!
[01:02:07.159 --> 01:02:11.160]  All right, ladies and gentlemen, thank you so much for joining us on this live Tuesday edition.
[01:02:11.280 --> 01:02:12.801]  Such exciting announcements today.
[01:02:13.261 --> 01:02:14.261]  CharlesCrowder.com.
[01:02:14.601 --> 01:02:17.142]  But with the balance of the hour, we've got something very serious to talk about.
[01:02:17.162 --> 01:02:30.406]  He's about to do an emergency mission to, what is it, 10 countries or more in Africa, particularly his home country, South Africa, where the communists have taken control and replaced one evil with something far greater in its magnitude of satanic force.
[01:02:31.926 --> 01:02:33.347]  Black Tribes murdering Black Tribes.
[01:02:33.387 --> 01:02:37.050]  Black Tribes under the direction of the government murdering whites en masse.
[01:02:38.031 --> 01:02:38.691]  Kill the Boer.
[01:02:39.412 --> 01:02:40.853]  All of this in the New York Times, defending it.
[01:02:41.233 --> 01:02:45.657]  This is quite a moment to be alive where they attack songs like Not in a Small Town.
[01:02:46.037 --> 01:02:48.459]  It just calls for unity and self-defense, calling that racist.
[01:02:48.479 --> 01:02:50.320]  But kill white people is a good thing.
