[00:00:00.000 --> 00:00:07.599]  [outro music]
[01:03:57.366 --> 01:04:03.250]  Only a bunch of arrogant globalists flying the Bilderberg group on their private jets with their five, six kids and their four or five mistresses.
[01:04:03.630 --> 01:04:06.492]  Oh, they can have the biggest carbon footprint you ever wanted to see.
[01:04:07.827 --> 01:04:10.009]  Because they own the carbon footprint companies.
[01:04:10.549 --> 01:04:18.195]  And people like Al Gore, his company's already made several billion dollars off of idiots that opted in to carbon taxes at the airlines.
[01:04:18.335 --> 01:04:19.796]  Everywhere it says, here's your carbon footprint.
[01:04:19.956 --> 01:04:24.500]  Would you like to opt in and pay money to show that you're a bad person and to make it okay?
[01:04:24.740 --> 01:04:28.903]  As like an indulgence, like the Catholic Church would do 600, 700 years ago.
[01:04:29.223 --> 01:04:34.579]   They'd say, hey, your mother is probably in purgatory because she did something wrong.
[01:04:34.839 --> 01:04:43.463]  But if you pay the church this many gold pieces, we will intercede to God and we will get your mother or father out of purgatory into heaven.
[01:04:44.163 --> 01:04:44.883]  Well, it's the new thing.
[01:04:44.702 --> 01:04:50.222]   Oh, well if you'll just pay some carbon taxes and put a bumper sticker on your car explaining you did it and do all
[01:04:50.222 --> 01:04:53.702]  this with this app, we will absolve you of how you're bad.
[01:04:53.702 --> 01:04:59.702]  And then they pull crap like this.
[01:05:00.415 --> 01:05:01.015]  Look at this photo.
[01:05:01.055 --> 01:05:03.656]  It's all over Europe, all over the UK, and now in the US.
[01:05:04.216 --> 01:05:08.457]  They showed temperatures years ago, higher than they are now, but it was all green.
[01:05:09.778 --> 01:05:12.138]  Because the image from space would be a green background.
[01:05:12.518 --> 01:05:14.099]  When it shows the Sahara, it's a brown background.
[01:05:14.839 --> 01:05:19.060]  But now, a couple years later, everything's in red, even though the temperatures are lower.
[01:05:19.400 --> 01:05:21.560]  They want you to believe everything is hell.
[01:05:22.241 --> 01:05:23.301]  Everything is horrible.
[01:05:23.781 --> 01:05:25.441]  Oh my God, it's everywhere.
[01:05:25.541 --> 01:05:27.422]  It's total propaganda.
[01:05:29.557 --> 01:05:39.903]  The WHO, the IMF, and the World Bank will all work in conjunction with BlackRock and Vanguard to force one world corporate run government on an increasingly free people.
[01:05:39.943 --> 01:05:43.025]  Go watch that video as they all announce their coordinating bringing this in.
[01:05:44.375 --> 01:05:44.855]  Good news.
[01:05:45.195 --> 01:05:45.976]  Robert F. Kennedy Jr.
[01:05:46.036 --> 01:05:47.116]  will make a great president.
[01:05:47.376 --> 01:05:51.298]  Thinking about launching a Democratic challenge to Biden 2024 White House nomination.
[01:05:51.718 --> 01:05:53.519]  I would vote for Robert F. Kennedy Jr.
[01:05:53.559 --> 01:05:54.259]  as a Democrat.
[01:05:54.879 --> 01:05:57.040]  Instantly an amazing man of total courage.
[01:05:57.380 --> 01:05:57.821]  We love him.
[01:05:58.661 --> 01:06:01.162]  I will vote Democrat if he's the nominee.
[01:06:03.462 --> 01:06:04.123]  Absolutely.
[01:06:04.524 --> 01:06:06.107]  I'll vote for Robert F. Kennedy Jr.
[01:06:06.147 --> 01:06:08.490]  over DeSantis or over Trump any day.
[01:06:08.611 --> 01:06:12.096]  I will vote Democrat right now for Robert F. Kennedy Jr.
[01:06:12.177 --> 01:06:17.476]  That guy is 110% real all the way.
[01:06:17.476 --> 01:06:25.036]  I just knocked over this whole glass of ice water.
[01:06:25.055 --> 01:06:27.696]  So I'm not so excited about Robert F. Kennedy Jr.
[01:06:27.736 --> 01:06:29.996]  So when we go to break, here are a couple extra promos.
[01:06:30.016 --> 01:06:35.318]  We get Roseanne Barr in here, get this going and get the cleanup going here with this whole glass of ice water.
[01:06:35.358 --> 01:06:37.539]  I just knocked all the way over there where she's going to be at.
[01:06:37.559 --> 01:06:39.620]  All right.
[01:06:40.580 --> 01:06:43.821]  Incredible times, ladies and gentlemen, but humanity is waking up.
[01:06:44.581 --> 01:06:45.461]  So much excitement.
[01:06:46.162 --> 01:06:52.564]  I am so excited to have Roseanne Barr in studio with us to cover all these issues and more.
[01:06:53.376 --> 01:06:56.198]  We already aired a piece of her amazing comedy that she's been doing lately.
[01:06:56.218 --> 01:07:01.082]  A lot of courage earlier, but the last clip we'll play before she comes in is gonna be that clip.
[01:07:01.603 --> 01:07:03.745]  We're gonna air a few special reports, a few promos here.
[01:07:04.205 --> 01:07:06.927]  We're gonna get her in here and we're gonna come back and cover it all.
[01:07:07.248 --> 01:07:12.972]  And remember, this is not a spectator sport here in the InfoWarp.
[01:07:16.595 --> 01:07:20.719]  We have millions of viewers and listeners.
[01:07:23.339 --> 01:07:24.600]  This show will get millions of views.
[01:07:25.541 --> 01:07:34.248]  But whether you're watching it live or watching it taped later at Band.Video or ConspiracyFact.Info, take clips out, share it everywhere.
[01:07:35.029 --> 01:07:35.889]  Put the whole thing up.
[01:07:36.270 --> 01:07:41.234]  Promote it because they do everything they can to keep people like Roseanne Barr and others from being heard.
[01:07:41.594 --> 01:07:42.715]  So we're going to air this first.
[01:07:43.396 --> 01:07:50.021]  Clip five and clip six is Joe Rogan and Russell Brand saying nice things about the broadcast and how I was right.
[01:07:50.041 --> 01:07:52.223]  And it's just interesting to show that they're really waking up.
[01:07:53.035 --> 01:07:54.937]  And Russell Brand has been wearing InfoWars shirts on air.
[01:07:54.957 --> 01:07:55.637]  We really like that.
[01:07:55.657 --> 01:07:57.318]  I want to get Russell back on the show soon.
[01:07:57.338 --> 01:07:58.459]  He's been on a few times before.
[01:07:59.360 --> 01:08:02.763]  And then we'll get into all the other clips that the guys and gals in there have ready.
[01:08:03.863 --> 01:08:07.146]  I'm going to go finally meet Roseanne in person, but first I got to clean this mess up.
[01:08:07.166 --> 01:08:07.887]  So let's get that done.
[01:08:08.909 --> 01:08:12.211]  And then we are going to get her in here and cover it all today.
[01:08:12.231 --> 01:08:17.174]  And we'll go at least an hour live, uncensored, unfiltered with her in studio.
[01:08:17.194 --> 01:08:18.314]  If she wants to take a break, she can.
[01:08:18.334 --> 01:08:19.435]  If she wants to go two hours, we will.
[01:08:19.455 --> 01:08:20.736]  If she wants to go an hour, we will.
[01:08:21.276 --> 01:08:24.598]  Whatever she wants to do, because this is live, unfiltered, uncensored.
[01:08:24.998 --> 01:08:26.979]  Tell everybody you know right now to share the link.
[01:08:27.960 --> 01:08:31.878]   from info wars.com forward slash show band up video conspiracy fact
[01:08:31.878 --> 01:08:35.159]   dot info or just tell folks hey roseanne bar's live right now
[01:08:35.159 --> 01:08:38.920]   with alex jones and tell people you know how to find the forbidden site that's
[01:08:38.920 --> 01:08:44.998]   what causes the chain reaction special saturday broadcast alex jones host roseanne bar live in studio
[01:08:44.998 --> 01:08:58.130]   to discuss the great awakening and more so again ladies and gentlemen we'll go to break and we'll
[01:08:58.130 --> 01:09:04.679]   be right back last year we published a report entitled evidence
[01:09:04.679 --> 01:09:12.520]   that u.s government targeted red states with deadly batch of vaccine
[01:09:09.971 --> 01:09:12.292]  A story that most outlets ignored.
[01:09:12.732 --> 01:09:19.615]  Private leaked documents from the CDC show a list of expiry dates and only certain lots are included.
[01:09:20.355 --> 01:09:24.417]  The very same lots found to be highly toxic in part of Cooper's database.
[01:09:25.362 --> 01:09:33.984]  This mode of deployment allows governments the ability to direct deadly batches into specific populations, such as red states.
[01:09:34.944 --> 01:09:44.487]  Analysis of the number of dying per 100,000 vaccinated in 50 states shows us that the overwhelming majority of vaccine deaths are happening in red states.
[01:09:45.567 --> 01:10:22.266]   Second smartest guy in the world on Substack also reported on it and has recently published an update writing that now we have a more robust and far more damning view of this carefully distributed depopulation scheme Back in Ohio of 2021, the Exposé publishes a report on data found in the USA's VAERS, Vaccine Adverse Event Reporting System, which reveals that 100% of COVID-19 vaccine deaths had been caused by just 5% of the batches.
[01:10:22.886 --> 01:10:24.487]  Batches that can be identified.
[01:10:24.927 --> 01:10:28.228]  And these deadly batches were not distributed evenly.
[01:10:28.968 --> 01:10:43.000]  The top eight states with the highest vaccination death rate, Kentucky, Arkansas, West Virginia, Montana, Alaska, North Dakota, Wyoming, and Tennessee, are all red states.
[01:10:44.481 --> 01:10:47.744]  19 of the top 24 on the list are red states.
[01:10:48.204 --> 01:10:53.069]  And California has been the least affected by the deadly lots of COVID vaccine.
[01:10:53.849 --> 01:11:08.643]  The numbers show that Kentucky has a 1,900% worse vaccination death rate than California, suggesting that Kentucky received 20 times the amount of deadly batches than California did.
[01:11:09.432 --> 01:11:24.402]  Florida, number 20 on the list of most vaccine deaths per vaccination, received three times the amount of deadly batches than California, with its vaccination death rate at 200% higher than California's.
[01:11:25.823 --> 01:11:38.892]  The author points out that these deadly batches would be better classified as rapid kill lots and slow kill lots, as we are now seeing more evidence that they kill over time.
[01:11:40.407 --> 01:11:45.713]  And the evidence shows that red states were targeted with the rapid kill shots.
[01:11:46.613 --> 01:12:00.368]  This would go along with the United Nations Agenda 2030 plan, which seeks to move the entire population into crowded cities and federalize all of flyover country in the name of climate change.
[01:12:01.653 --> 01:12:06.898]  They have less than seven years to accomplish this, and they are deadly serious about it.
[01:12:07.839 --> 01:12:08.339]  The U.S.
[01:12:08.359 --> 01:12:17.928]  government is in lockstep with the United Nations, and they will resort to murder and democide to accomplish their goals of total control.
[01:12:18.769 --> 01:12:24.154]  Many are suggesting that this is what is happening in East Palestine, Ohio, right now.
[01:12:24.874 --> 01:12:33.382]  The people of America are under attack by their own government, who is never going to quit until they accomplish their goals, or unless they are stopped.
[01:12:34.103 --> 01:12:53.301]  Reporting for InfoWars, this is Greg Reese.
[01:12:53.312 --> 01:12:56.193]  CBS Health Watch, sponsored by Pfizer.
[01:12:56.373 --> 01:12:57.154]  Anderson Cooper 360.
[01:12:58.854 --> 01:13:00.355]  Brought to you by Pfizer.
[01:13:00.555 --> 01:13:01.996]  ABC News Nightline.
[01:13:02.576 --> 01:13:04.297]  Brought to you by Pfizer.
[01:13:04.497 --> 01:13:05.537]  Making a difference.
[01:13:06.117 --> 01:13:07.578]  Brought to you by Pfizer.
[01:13:07.838 --> 01:13:08.939]  CNN Tonight.
[01:13:09.539 --> 01:13:11.019]  Brought to you by Pfizer.
[01:13:11.220 --> 01:13:12.040]  Early Start.
[01:13:12.660 --> 01:13:14.161]  Brought to you by Pfizer.
[01:13:14.341 --> 01:13:16.682]  Friday night on Erin Burnett Out Front.
[01:13:17.242 --> 01:13:18.783]  Brought to you by Pfizer.
[01:13:19.024 --> 01:13:22.767]  This week with George Stephanopoulos is brought to you by Pfizer.
[01:13:22.887 --> 01:13:27.050]  Today's countdown to the Royal Wedding is brought to you by Pfizer.
[01:13:27.250 --> 01:13:29.732]  And now a CBS Sports Update brought to you by Pfizer.
[01:13:29.892 --> 01:13:30.633]  Meet the Press.
[01:13:30.793 --> 01:13:31.634]  Data download.
[01:13:31.874 --> 01:13:33.375]  Brought to you by Pfizer.
[01:13:33.575 --> 01:13:36.958]  This portion of CBS This Morning sponsored by Pfizer.
[01:13:37.258 --> 01:13:40.301]  On how to find the hidden sugars in the American family diet.
[01:13:40.781 --> 01:13:41.782]  Sponsored by Pfizer.
[01:13:42.179 --> 01:13:48.042]  Bill Gates' advice on how to combat mistrust in science at 60minutesovertime.com.
[01:13:48.402 --> 01:13:49.583]  Sponsored by Pfizer.
[01:13:49.863 --> 01:13:51.684]  You really need to get vaccinated.
[01:13:51.964 --> 01:13:56.227]  You know, COVID vaccines are now available for children 5 years and older.
