[00:00:00.000 --> 00:00:02.960]  [BEEPING]
[01:12:17.385 --> 01:12:27.067]  So if we see, if we start to hear about the emergency broadcast system being tested and used, and I mean, I really think that we're, the real potential exists.
[01:12:27.488 --> 01:12:29.968]  And it's, this is in Klaus Schwab's words, right?
[01:12:31.068 --> 01:12:38.550]  How the enemy telegraphs, you know, he says, he used that a cyber attack so vast, it disconnects the internet.
[01:12:39.550 --> 01:12:40.770]  Klaus Schwab's words.
[01:12:41.250 --> 01:12:48.023]   So I actually, when he said that, it was like, He said it, and he doesn't say things just off the cuff.
[01:12:48.223 --> 01:12:48.383]  No.
[01:12:48.863 --> 01:12:52.284]  He says things that are so, so prepared.
[01:12:52.784 --> 01:12:58.145]  And when he said that, and then he didn't talk about it again, and nobody questioned him on it, like, what the hell is this guy talking about?
[01:12:58.946 --> 01:13:02.647]  I thought the World Economic Forum was, you know, had something to do with economics.
[01:13:02.707 --> 01:13:04.307]  It had something to do with our financial system.
[01:13:04.327 --> 01:13:07.228]  It had something to do with, you know, there's nothing good about this.
[01:13:07.268 --> 01:13:11.529]  No, it's the Corporate Intelligence Agency that's taking over every aspect.
[01:13:11.969 --> 01:13:13.171]  General Flynn, incredible.
[01:13:13.952 --> 01:13:14.552]  45 minutes with us.
[01:13:14.632 --> 01:13:15.654]  GeneralFlynn.com.
[01:13:15.974 --> 01:13:17.576]  Everybody should get How to Fight AI.
[01:13:17.696 --> 01:13:18.257]  I'm gonna read it.
[01:13:18.357 --> 01:13:20.199]  I'm gonna go order it today.
[01:13:20.840 --> 01:13:22.101]  GeneralFlynn.com.
[01:13:22.562 --> 01:13:23.683]  Thank you so much.
[01:13:23.723 --> 01:13:25.745]  We now have Joe Biggs on the line from prison.
[01:13:26.206 --> 01:13:29.530]  Would you like to do 60 seconds before we go to him, just on your view on what just happened?
[01:13:32.596 --> 01:13:36.859]  Yeah, I do.
[01:13:36.919 --> 01:13:43.783]  I mean, I think that what's going on with our people that are being held as political prisoners, this is madness.
[01:13:43.863 --> 01:13:44.844]  This is sheer madness.
[01:13:45.243 --> 01:13:52.363]   I mean, these people the other day, protested outside of a Planned Parenthood site.
[01:13:52.363 --> 01:13:53.523]  Five of them are going to jail.
[01:13:53.523 --> 01:13:54.682]  They've all been convicted.
[01:13:54.682 --> 01:13:56.804]  I mean, one of them, I think, is a 61-year-old woman.
[01:13:56.804 --> 01:14:03.723]   I mean, these people are out there protecting the life of babies and the unborn and the Planned Parenthood.
[01:14:03.723 --> 01:14:07.483]   They're actually killing babies after the fact, and they knew it, after they were born,
[01:14:07.483 --> 01:14:09.643]  after they were brought into this world.
[01:14:09.681 --> 01:14:13.064]  I mean, they're going to put these people in jail for upwards of 10 years.
[01:14:13.924 --> 01:14:18.288]  These are political issues, political prisoners, and we have got to stand against this.
[01:14:18.348 --> 01:14:21.910]  And trust me, this is why they don't want us back in power.
[01:14:21.930 --> 01:14:28.015]  This is why they're fighting tooth and nail to keep Trump out, and to keep guys like me from going back into government to help him.
[01:14:28.936 --> 01:14:31.958]  Because I know Trump will pardon people like Joe Biggs, there's no doubt.
[01:14:32.258 --> 01:14:34.920]  GeneralFlynn.com, God bless you, and thank you so much, General.
[01:14:35.561 --> 01:14:36.802]  Absolutely, God bless, thank you.
[01:14:37.515 --> 01:14:38.276]  Alright, wow.
[01:14:38.516 --> 01:14:59.159]   Now, let's go to Joe Biggs, who was just wrongfully convicted and sentenced to 17 years in prison, former InfoWars reporter, totally innocent, charged with terrorism, terrorism sentencing, for being there when Ray Epps broke through the fence.
[01:15:00.060 --> 01:15:01.480]  This is insane.
[01:15:01.520 --> 01:15:06.661]  Joe, I love you, brother, and you're a political prisoner, and we appreciate you.
[01:15:06.681 --> 01:15:15.983]  I know you only get 15 minutes per call, but you've got a call back at 15 again, so we've got about 12 minutes for you before they hang up on you, then we'll be waiting for you to come back on again in about 30 minutes.
[01:15:16.624 --> 01:15:18.324]  But Joe, how are you holding up?
[01:15:18.384 --> 01:15:19.164]  And you've got the floor.
[01:15:20.825 --> 01:15:21.665]  It's all right.
[01:15:21.965 --> 01:15:22.985]  My heart hurts.
[01:15:23.025 --> 01:15:24.245]  This is ridiculous.
[01:15:24.305 --> 01:15:39.320]   They said that shaking a fence was tantamount The judge told me that, and they want to send a message to Americans that if you go to these events, if you are part of political groups, they're gonna throw you in prison for a long time.
[01:15:39.740 --> 01:15:40.721]  They want you scared.
[01:15:40.821 --> 01:15:42.302]  They don't want you to go out and vote.
[01:15:42.162 --> 01:15:46.561]   They want people scared before it's time to vote and that's why all this heat's happening right now.
[01:15:46.561 --> 01:16:02.561]  [Music]
[01:16:02.561 --> 01:16:09.561]  [Music]
[01:16:09.561 --> 01:16:11.561]  I want to thank you all for your support.
[01:16:11.917 --> 01:16:14.102]  I personally have to pay my legal bills.
[01:16:14.223 --> 01:16:15.787]  The court has ruled I have to pay for half the bills.
[01:16:16.388 --> 01:16:17.190]  Keep free speech on air.
[01:16:17.511 --> 01:16:18.293]  I don't have any money.
[01:16:19.423 --> 01:16:23.105]  And my back bills of the year are a little over a million dollars.
[01:16:23.145 --> 01:16:23.806]  Sounds like a lot.
[01:16:24.126 --> 01:16:26.007]  Trump's already spent almost $70 million this year alone.
[01:16:26.347 --> 01:16:27.528]  You want us to fight the globalists?
[01:16:27.968 --> 01:16:28.769]  Sounds like big numbers.
[01:16:28.849 --> 01:16:29.489]  It's not, folks.
[01:16:30.009 --> 01:16:30.810]  We need your support.
[01:16:31.250 --> 01:16:32.391]  It's a decision you've got to make.
[01:16:33.091 --> 01:16:34.992]  Buy products at ForSure.com that enrich your life.
[01:16:35.032 --> 01:16:35.372]  They're great.
[01:16:35.653 --> 01:16:36.373]  That funds free speech.
[01:16:36.793 --> 01:16:39.175]  The judge has said I've got to pay half the legal bills and everything else.
[01:16:39.455 --> 01:16:39.935]  I can't do it.
[01:16:40.415 --> 01:16:47.158]   So this is our chain in the armor, and we'll have to shut down Pretty soon.
[01:16:47.838 --> 01:16:49.639]  And then as soon as they're shut down, we'll get all the money.
[01:16:50.579 --> 01:16:52.099]  Once you start this, you can't stop this.
[01:16:53.559 --> 01:16:55.120]  So, I'm firing the bat signal.
[01:16:55.160 --> 01:16:56.240]  I appreciate all your ongoing support.
[01:16:56.480 --> 01:16:57.720]  We're in a major toe-to-toe battle.
[01:16:57.780 --> 01:16:58.480]  Long-term war.
[01:16:58.840 --> 01:17:00.241]  I'm sorry I gotta keep asking for support.
[01:17:00.881 --> 01:17:02.761]  But I'm asking you humbly to keep us on air.
[01:17:03.541 --> 01:17:05.042]  Then go to defendjones.com.
[01:17:05.682 --> 01:17:06.562]  A give, send, go account.
[01:17:06.642 --> 01:17:07.602]  Defendjones.com.
[01:17:08.022 --> 01:17:09.442]  I appreciate those that donated in the past.
[01:17:09.843 --> 01:17:11.143]  I appreciate everybody that supported the show.
[01:17:11.183 --> 01:17:11.783]  You know who you are.
[01:17:12.930 --> 01:17:15.311]  We've raised like $25,000 in the last couple hours.
[01:17:15.351 --> 01:17:16.112]  That sounds great.
[01:17:16.432 --> 01:17:18.413]  I've got a million dollar problem.
[01:17:18.933 --> 01:17:20.414]  I think in the next month, you're going to come through.
[01:17:20.434 --> 01:17:21.775]  I think we'll raise it.
[01:17:21.895 --> 01:17:30.160]  Unlike selling a million dollars of supplements, and we make $300,000 or $400,000, or we sell water filters, a million dollars of water filters, and we make $200,000.
[01:17:31.541 --> 01:17:32.942]  I'm not complaining.
[01:17:32.962 --> 01:17:34.122]  It's just we don't put a lot of markup in there.
[01:17:34.142 --> 01:17:34.763]  They're high quality.
[01:17:35.363 --> 01:17:36.404]  And we give you the best deals.
[01:17:36.984 --> 01:17:37.925]  This is how my brain works.
[01:17:39.245 --> 01:17:40.306]  People say, I just have bigger markup.
[01:17:40.326 --> 01:17:40.966]  You don't have any problems.
[01:17:41.026 --> 01:17:41.907]  I just, I can't do it.
[01:17:43.404 --> 01:17:46.886]  But I'm separate from the free speech bankruptcy, and I'm out of money.
[01:17:47.707 --> 01:17:49.388]  And we're actually winning these cases, as you see.
[01:17:49.408 --> 01:17:50.249]  They're really freaked out.
[01:17:51.029 --> 01:17:52.831]  So, I need your support.
[01:17:53.091 --> 01:17:53.992]  It's a long-term fight.
[01:17:54.032 --> 01:17:54.772]  We've fought so long.
[01:17:54.792 --> 01:17:56.353]  You can decide whether you want to give up or not.
[01:17:56.754 --> 01:17:58.095]  I know you don't want to, most of you.
[01:17:59.476 --> 01:18:00.937]  But I wanted to read some of the great comments.
[01:18:00.957 --> 01:18:02.658]  We've had some big donations, small donations.
[01:18:02.678 --> 01:18:03.959]  They're all wonderful.
[01:18:03.979 --> 01:18:06.020]  We appreciate you at DefendJones.com.
[01:18:07.141 --> 01:18:09.423]  Anonymously, privately, give, or you can comment if you want.
[01:18:10.490 --> 01:18:11.451]  This is anonymous donor.
[01:18:11.831 --> 01:18:13.352]  One minute to go.
[01:18:13.372 --> 01:18:13.352]  $50.
[01:18:13.452 --> 01:18:14.833]  Bless you, Alex M. Forrest.
[01:18:14.873 --> 01:18:15.454]  Bless you, too.
[01:18:16.194 --> 01:18:17.856]  Taylor gave $30.
[01:18:17.956 --> 01:18:22.779]  I am going broke, but the dollar won't be around much longer anyways.
[01:18:22.819 --> 01:18:23.480]  Exactly, folks.
[01:18:23.500 --> 01:18:24.801]  You've got to put money in to win.
[01:18:25.321 --> 01:18:28.163]  Hope to see lots of engagement with this fund.
[01:18:28.363 --> 01:18:29.164]  We'll stay on air.
[01:18:29.184 --> 01:18:29.824]  That's what will happen.
[01:18:30.865 --> 01:18:31.546]  Anonymous donor.
[01:18:33.162 --> 01:18:34.483]  $50.
[01:18:33.242 --> 01:18:34.483]  Thank you for your work.
[01:18:34.523 --> 01:18:34.944]  Thank you.
[01:18:35.324 --> 01:18:36.225]  Ralph from Ohio, $10.
[01:18:36.865 --> 01:18:38.006]  Listing M4, 20 years.
[01:18:38.026 --> 01:18:41.909]  95% correct accuracy rate of geopolitical diagnosis and cure rate.
[01:18:43.530 --> 01:18:45.372]  Vincent, $250.
[01:18:46.272 --> 01:18:46.613]  Thank you.
[01:18:47.073 --> 01:18:52.957]  Alex, you woke me up in the early 2000s with 9-11 road to tyranny, and I've been a regular lister contributor since 2007.
[01:18:52.998 --> 01:18:53.318]  Thank you.
[01:18:53.338 --> 01:18:53.958]  You're the M4.
[01:18:54.399 --> 01:18:56.460]  I'm praying for you and President Trump on a regular basis.
[01:18:56.900 --> 01:19:00.175]   Stay strong, and thank you for doing What you're doing, brother.
[01:19:00.195 --> 01:19:00.595]  Vincent.
[01:19:00.615 --> 01:19:03.117]  Thank you, Vincent.
[01:19:03.177 --> 01:19:04.098]  Karma.
[01:19:04.118 --> 01:19:04.098]  $3,000.
[01:19:04.258 --> 01:19:04.778]  Woo!
[01:19:08.381 --> 01:19:09.683]  Opposition in all things.
[01:19:10.643 --> 01:19:11.644]  Anonymous.
[01:19:11.964 --> 01:19:11.644]  $1,000.
[01:19:12.004 --> 01:19:12.665]  Thank you, Alex.
[01:19:12.705 --> 01:19:13.706]  No, thank you, Anonymous.
[01:19:13.766 --> 01:19:14.426]  Thank you, Karma.
[01:19:14.807 --> 01:19:15.227]  Jesus.
[01:19:16.028 --> 01:19:17.269]  We love you, Alex and crew.
[01:19:19.130 --> 01:19:21.072]  God's continuing blessing upon you and yours.
[01:19:22.433 --> 01:19:23.514]  Mike Lennon.
[01:19:23.534 --> 01:19:23.514]  $1,000.
[01:19:23.774 --> 01:19:24.255]  Thank you, Mike.
[01:19:26.215 --> 01:19:27.316]  Anonymous donor, $10.
[01:19:27.356 --> 01:19:30.798]  The Bible says, if God is for me, who can be against me in the fight?
[01:19:31.578 --> 01:19:36.101]  And with Jesus by your side, darkness, fighting darkness, you'll prevail.
[01:19:36.681 --> 01:19:40.783]  The kingdom of darkness doesn't stand a chance because we already have the victory.
[01:19:41.044 --> 01:19:44.486]  My prayers go with you, Alex, and may the Holy Spirit give you peace.
[01:19:44.546 --> 01:19:44.886]  Thank you.
[01:19:44.946 --> 01:19:45.266]  Amen.
[01:19:45.726 --> 01:19:46.707]  That's just some of the comments.
[01:19:46.747 --> 01:19:47.367]  Thank you so much.
[01:19:47.407 --> 01:19:48.068]  That means so much.
[01:19:49.039 --> 01:19:52.481]  Please go to DefendJones.com and if you want to keep me in the fight, it's your decision.
[01:19:52.501 --> 01:19:53.261]  I'm not saying you should.
[01:19:53.281 --> 01:19:54.121]  I'm not trying to make you do it.
[01:19:54.141 --> 01:19:56.222]  Beat this dog in the fight and donate now.
