[00:00:00.000 --> 00:00:03.359]  [BEEPING]
[01:15:42.559 --> 01:15:47.681]  And I tell my listeners, who are real owie and don't trust the system, they're like, well, how do we know this guy's good?
[01:15:47.701 --> 01:15:50.762]  And I'm like, there's no way Vivek's saying all these things.
[01:15:51.661 --> 01:15:54.765]  That's like high noon or holy water to a vampire.
[01:15:55.125 --> 01:15:56.247]  He's not one of them.
[01:15:56.387 --> 01:15:58.549]  You do not say these things.
[01:15:58.990 --> 01:16:01.293]  This irrevocably damages the lie.
[01:16:03.707 --> 01:16:05.428]  See what's cookin' on TV.
[01:16:05.788 --> 01:16:07.249]  Thanksgiving Day is coming.
[01:16:07.289 --> 01:16:11.971]  And for Charlie Brown, that can only mean... It's a Charlie Brown Thanksgiving.
[01:16:12.091 --> 01:16:16.113]  I'll tell you, Pat, this stuff is lookin' good and smellin' good and tastin' good.
[01:16:16.393 --> 01:16:18.274]  We gotta dig in and start eatin' now.
[01:16:19.774 --> 01:16:21.595]  Oh, girl, what a feast this is!
[01:16:21.695 --> 01:16:25.177]  It is beautiful, girl!
[01:16:25.037 --> 01:16:27.037]  I said nice!
[01:16:27.037 --> 01:16:29.037]  (audience laughs)
[01:16:29.037 --> 01:16:31.037]  Watch it, Turkey.
[01:16:31.037 --> 01:16:33.037]  (audience laughs)
[01:16:33.037 --> 01:16:35.037]  (audience laughs)
[01:16:35.037 --> 01:16:37.037]  (audience laughs)
[01:16:37.037 --> 01:16:39.037]  (audience laughs)
[01:16:39.037 --> 01:16:41.037]  (audience laughs)
[01:16:41.037 --> 01:16:43.037]  Give me that!
[01:16:43.037 --> 01:16:45.037]  (audience laughs)
[01:16:44.094 --> 01:16:55.443]  The turkeys are hitting the ground like sacks of wet cement!
[01:16:55.483 --> 01:17:00.847]  Folks, I don't know how much longer the crowd is running for their lives!
[01:17:00.947 --> 01:17:03.349]  Thanks for that on-the-spot report, lads.
[01:17:03.869 --> 01:17:10.755]  For those of you who just tuned in, the Pinedale Shopping Mall has just been bombed with live turkeys!
[01:17:12.894 --> 01:17:21.816]  You can get anything you want at Alice's Restaurant.
[01:17:21.996 --> 01:17:27.397]  You can get anything you want at Alice's Restaurant.
[01:17:27.497 --> 01:17:34.098]  Don't let him kill me!
[01:17:34.718 --> 01:17:38.599]  I'm too young to die!
[01:17:38.879 --> 01:17:42.340]  Look, I had a chance to shoot a bunch of you the other day and didn't.
[01:17:45.131 --> 01:17:47.773]  He wants to get rid of Thanksgiving forever!
[01:17:48.213 --> 01:17:50.714]  To get rid of the Thanksgiving Day Parade!
[01:17:51.015 --> 01:17:52.315]  All right, Spider-Man!
[01:17:52.495 --> 01:17:59.339]  He's got spiderweb rays coming out of his hands, he can cling to tall buildings, and he's looking for Octopus, the Green Goblin!
[01:17:59.580 --> 01:18:00.660]  Ranji to O.J., O.J.
[01:18:00.700 --> 01:18:03.482]  running to the left, turns the corner at the 30, O.J.
[01:18:03.522 --> 01:18:05.203]  at the 25, the 20, and falls ahead of the 15!
[01:18:05.243 --> 01:18:07.064]  That does it, he broke the record!
[01:18:07.304 --> 01:18:13.026]  As for Clint Longley, even if he never completes another pass, they'll always remember the one he threw on Thanksgiving Day 1974.
[01:18:14.687 --> 01:18:16.067]  Where's the turkey, Chuck?
[01:18:16.307 --> 01:18:18.708]  Don't you know anything about Thanksgiving dinners?
[01:18:18.528 --> 01:18:25.528]  Those aren't pillows.
[01:18:25.528 --> 01:18:32.528]  As God is my witness, I thought turkeys could fly.
[01:18:32.528 --> 01:18:35.528]  [laughter and applause]
[01:18:35.528 --> 01:18:41.528]  [music]
[01:18:41.587 --> 01:18:54.480]  Tonight, on this Thanksgiving, I come before you to ask your help, to ask your strength, to ask your prayer.
[01:18:55.381 --> 01:19:01.728]  All of us have lived through seven days that none of us will ever forget.
[01:19:03.263 --> 01:19:11.308]  Thanksgiving 2023 is here, and I'm giving Thanksgiving for all we've done against tyranny and your incredible support together in this fight.
[01:19:11.849 --> 01:19:23.176]  And I'm particularly giving Thanksgiving that X2, our number one product, the only true atomic iodine on the market after a year plus of being sold out, is finally back in stock, ready to ship now.
[01:19:23.757 --> 01:19:27.679]  If you don't know the power of X2 and the iodine conspiracy, you are insane.
[01:19:28.340 --> 01:19:29.400]  Get X2 now.
[01:19:29.461 --> 01:19:30.521]  It could be the last run ever.
[01:19:30.541 --> 01:19:31.282]  We get shut down.
[01:19:31.722 --> 01:19:35.204]   While you still can, At InfoWarsTore.com.
[01:19:35.644 --> 01:19:40.926]  Research iodine deficiency and billions of people with cognitive disabilities because they don't have it.
[01:19:41.566 --> 01:19:42.167]  X2.
[01:19:42.687 --> 01:19:43.227]  X2.
[01:19:43.767 --> 01:19:47.089]  X2 is now back in stock at InfoWarsTore.com.
[01:19:47.109 --> 01:19:50.250]  It takes a few weeks to kick in, but it is the building block to everything.
[01:19:50.310 --> 01:19:55.092]  It's the missing link that bomb us with the fluoride that is in the same family but has the opposite effect.
[01:19:55.552 --> 01:19:59.054]  This is the holy grail of supplements and empowering yourself.
[01:19:59.234 --> 01:20:00.914]  X2 back in stock right now.
[01:20:00.954 --> 01:20:02.095]  Discount at InfoWarsTore.com.
[01:20:04.696 --> 01:20:08.781]  Leading a frontal assault on the lies of the New World Order.
[01:20:09.101 --> 01:20:11.101]  It's Alex Jones.
[01:20:11.101 --> 01:20:25.421]  This irrevocably damages the lie.
[01:20:25.432 --> 01:20:29.156]  He is good by the very fruit of the tree, as Christ said.
[01:20:29.276 --> 01:20:30.758]  And my view is people should be skeptical.
[01:20:31.238 --> 01:20:32.339]  No, it's fine to be skeptical.
[01:20:32.379 --> 01:20:35.643]  I always encourage skepticism, but we gotta do something about these people.
[01:20:35.663 --> 01:20:36.404]  We gotta move on.
[01:20:36.564 --> 01:20:37.745]  We gotta do something about these.
[01:20:37.786 --> 01:20:38.626]  I mean, take RFK Jr.
[01:20:40.330 --> 01:20:44.991]  I would say I agree with about 90% of him, and I agree with about 99% of you, Tucker Carlson.
[01:20:45.011 --> 01:20:46.932]  His climate stuff is a little bit off the reservation.
[01:20:46.952 --> 01:20:49.373]  Well, he used to say, we're going to arrest people that question this.
[01:20:49.573 --> 01:20:49.773]  Yeah, yeah.
[01:20:49.793 --> 01:20:51.353]  It's really hard to walk that back.
[01:20:51.413 --> 01:20:53.954]  He's got something, but he says it's out of context.
[01:20:53.974 --> 01:20:57.015]  He was talking about corporations that lie, like cigarettes.
[01:20:57.035 --> 01:20:59.576]  But still, I think the climate agenda itself is a hoax.
[01:20:59.616 --> 01:21:00.996]  Of course it is.
[01:21:01.197 --> 01:21:02.377]  Climate change is a constant.
[01:21:02.757 --> 01:21:12.921]  I think any person who leads the United States going forward cannot be somebody who accepts the premises of the climate change agenda as a fixed principle.
[01:21:13.321 --> 01:21:14.801]  It's a fear-mongering for the cult.
[01:21:14.941 --> 01:21:15.882]  It's disqualifying for the US.
[01:21:15.902 --> 01:21:17.882]  To make you think you're bad to give control of your life over to them.
[01:21:17.902 --> 01:21:18.923]  Let me just say something briefly here.
[01:21:19.850 --> 01:21:22.373]  I'm not a petroleum geologist, but I have family that is.
[01:21:22.393 --> 01:21:23.714]  They told me this 30 years ago.
[01:21:24.375 --> 01:21:27.678]  It's not coming from dead whales and dead dinosaurs.
[01:21:28.619 --> 01:21:42.174]  They now have the devices and systems, and they keep finding oil deeper and deeper and deeper and deeper, 50, 60,000 feet, all the way down to the mantle, through the crust, and they're hitting oil and gas deposits that are so big they don't have pipes that can contain what's coming up.
[01:21:42.734 --> 01:21:53.984]  And what it is, is if you look at Mars, scientists now believe that it once had an atmosphere, but it's, this is a short science lesson, but it once had an atmosphere, but its gravity wasn't big enough to hold the atmosphere and it had water.
[01:21:54.184 --> 01:21:57.246]  We know there's water under the surface, there's water under the surface of the moon, that's been confirmed.
[01:21:57.286 --> 01:22:00.329]  India confirmed that, what our folks confirmed back in the 60s.
[01:22:00.809 --> 01:22:01.930]  So that's going on.
[01:22:02.471 --> 01:22:06.354]  So there's actually giant reserves, and they're saying these gases are bad.
[01:22:06.874 --> 01:22:13.957]   The Earth used to have way higher concentrations of methane, carbon dioxide, oxygen, all these things, but it's off gas
[01:22:13.957 --> 01:22:20.376]   in the space and it has retreated underground. So if you look at millions of years ago, now
[01:22:20.376 --> 01:22:28.316]   what carbon dioxide is 0.4, I mean it's a fraction of a percent. And things used to be
[01:22:28.316 --> 01:22:33.936]   healthier. Plants can take 10 times the carbon dioxide. They grow faster, need less water. We
[01:22:33.936 --> 01:22:39.106]   need this. So it's really a magic moment, talking about God existing, that right as the earth starts
[01:22:39.106 --> 01:22:43.066]   to slowly lose its atmosphere, and it'll probably still be a few million years, we come
[01:22:43.066 --> 01:22:45.797]   along and are digging all this up and terraforming.
[01:22:45.993 --> 01:22:47.394]  Geoengineering putting it back up.
[01:22:47.494 --> 01:22:48.435]  It's good, folks.
[01:22:48.615 --> 01:22:50.757]  They want to ban cows because they off-cast methane.
[01:22:50.837 --> 01:22:51.297]  So do you.
[01:22:51.578 --> 01:22:53.579]  Methane helps hold heat in.
[01:22:53.799 --> 01:22:55.981]  We're due for another ice age, a 12,000-year cycle.
[01:22:56.001 --> 01:22:57.382]  Well, you know what's funny, Alex?
[01:22:57.943 --> 01:23:04.928]  You probably know this, but if you go to the Newsweek cover magazine or Time magazine in the 1970s... Freezing.
[01:23:05.809 --> 01:23:06.550]  Global ice age.
[01:23:07.315 --> 01:23:08.196]  That's what they were saying.
[01:23:08.216 --> 01:23:11.500]  And if you don't abandon our modern way of life for that, we're in a different direction.
[01:23:11.520 --> 01:23:12.421]  We're going to have a globalized age.
[01:23:12.722 --> 01:23:15.004]  More people are going to die this year.
[01:23:15.705 --> 01:23:20.311]  Eight times as many people, actually, this year are going to die of cold temperatures rather than warm ones.
[01:23:20.351 --> 01:23:20.811]  Absolutely.
[01:23:21.312 --> 01:23:25.617]  So, these are facts you don't hear in the ordinary climate discourse.
[01:23:25.657 --> 01:23:26.238]  They also lie.
[01:23:26.258 --> 01:23:26.718]  They also lie.
[01:23:26.738 --> 01:23:29.100]  They say, hottest time ever, Death Valley.
[01:23:29.160 --> 01:23:29.360]  No, it's 134.
[01:23:29.400 --> 01:23:31.262]  It hit 131 this year.
[01:23:31.302 --> 01:23:32.923]  They said, Texas.
[01:23:32.963 --> 01:23:33.604]  Hottest ever.
[01:23:33.664 --> 01:23:34.205]  Longest spell.
[01:23:34.545 --> 01:23:35.786]  And then I went back and looked at the books.
[01:23:35.906 --> 01:23:38.689]  I remember playing football in like 1990.
[01:23:38.929 --> 01:23:43.833]  They had to cancel two-a-days because it was 112 and people were dying all over the city of Dallas where I live.
[01:23:44.093 --> 01:23:45.394]  And it was also in Austin.
[01:23:46.355 --> 01:23:47.016]  But I look at the records.
[01:23:47.036 --> 01:23:47.596]  They're just lying.
[01:23:49.118 --> 01:23:55.146]  So, I think that's what our pro-American movement needs to learn.
[01:23:55.266 --> 01:24:06.039]   We've been lied to 360 degrees so much that it can create, the first form of laziness is Just believing what you're force-fed.
[01:24:06.360 --> 01:24:11.965]  But now, our movement understands that you gotta reject whatever you're force-fed.
[01:24:11.985 --> 01:24:16.008]  And I don't care if it's even force-fed by mainstream establishment on the left or on the right or whatever.
[01:24:16.349 --> 01:24:17.570]  Reject what you're force-fed.
[01:24:17.590 --> 01:24:18.070]  Question everything.
[01:24:18.231 --> 01:24:18.811]  Question everything.
[01:24:20.052 --> 01:24:20.493]  Phase one.
[01:24:21.425 --> 01:24:26.086]  But then, at some point, you're not going to get anywhere just by sitting and questioning.
[01:24:26.106 --> 01:24:26.946]  That's the first step.
[01:24:27.486 --> 01:24:28.166]  So that's what I'm saying.
[01:24:28.186 --> 01:24:29.707]  We've seen the problem with clear eyes.
[01:24:30.007 --> 01:24:31.247]  We understand the Pharaoh.
[01:24:31.607 --> 01:24:33.108]  We understand to be skeptical.
[01:24:33.768 --> 01:24:34.828]  Now, I get this.
[01:24:34.968 --> 01:24:41.489]  I'm not coming from a place of personal frustration, but when I'm coming on the scene aiming to lead this nation forward, people say, well, you came out of nowhere.
[01:24:41.549 --> 01:24:43.010]  Didn't you start a biotech company?
[01:24:44.790 --> 01:24:51.852]  And at some point I'm going to say, listen people, once we see the problem with clear eyes, we can't just spin our wheels and throw our hands up.
[01:24:51.932 --> 01:24:58.255]  We need competent leaders who share our understanding of the problem to actually move this country forward.
[01:24:58.275 --> 01:25:00.035]  Plus, the whole power structure came after you.
[01:25:00.315 --> 01:25:04.517]  Then they did that whisper campaign that you were really secretly establishment, because you're going around networking.
[01:25:04.557 --> 01:25:06.297]  I mean, I've met with Bilderberg group members.
[01:25:06.638 --> 01:25:07.958]  I've met with people that are in Davos.
