[00:00:00.723 --> 00:00:01.603]  Well, so does he.
[01:01:56.264 --> 01:02:00.368]  $1,422.40.
[01:01:56.404 --> 01:02:00.368]  It's up over $2 just in the last 30 minutes.
[01:02:00.428 --> 01:02:01.569]  My goodness gracious.
[01:02:03.551 --> 01:02:11.759]  So we're going to be covering all of that as well, but I do want to go to your phone calls after this quick break.
[01:02:11.779 --> 01:02:15.563]  800-259-9231 is the number to join us.
[01:02:16.203 --> 01:02:19.447]  Another report, you know, I went over how illegal aliens can come to the U.S.
[01:02:20.726 --> 01:02:25.210]  Rent even large aircraft and fly around and TSA stamps it and approves it.
[01:02:25.431 --> 01:02:26.111]  Illegal aliens?
[01:02:26.171 --> 01:02:26.412]  Great.
[01:02:27.292 --> 01:02:29.875]  Citizens, we gotta squeeze your wife's breasts because they may be Al Qaeda.
[01:02:30.255 --> 01:02:33.078]  Again, General Aviation, wide open, it's all a fraud.
[01:02:36.181 --> 01:02:39.884]  Next they'll say they're taking blood from babies secretly, which they admit they're doing to stop Al Qaeda.
[01:02:39.924 --> 01:02:41.886]  I mean, no, 39 years ago to stop Al Qaeda?
[01:02:43.588 --> 01:02:45.389]  But here's a NBC
[01:02:47.492 --> 01:02:58.524]  Ten, or Ten News Report, I think it's NBC, and it says desert, deserted island being used by illegal immigrants.
[01:02:59.965 --> 01:03:08.955]  Deserted island being used by illegal immigrants, and it says San Diego News Ten uncovered the deserted island and the risky operation that's making it possible.
[01:03:11.476 --> 01:03:13.437]  For illegal immigrants to sneak into San Diego.
[01:03:14.217 --> 01:03:18.379]  Abandoned fishing boats have become a common sight on the San Diego beaches.
[01:03:18.680 --> 01:03:24.142]  Very rarely are the passengers found, since they're illegal immigrants who were smuggled into the United States in the dark of night.
[01:03:24.843 --> 01:03:27.944]  Again, there's these turbaned terrorists that want to get us any minute.
[01:03:28.544 --> 01:03:30.205]  We've got to squeeze your wife's breast.
[01:03:30.726 --> 01:03:32.366]  We've got to squeeze your genitals.
[01:03:32.767 --> 01:03:34.788]  We've got to do all this or Al-Qaeda will get you.
[01:03:35.128 --> 01:03:39.350]  But illegal aliens can go rent a plane, TSA signs off on it,
[01:03:41.127 --> 01:04:03.976]  And at the same time, all over the country, from Canada and from, you can just walk right across, nobody stops you, but if you're a good little citizen and try to drive through, they harass you and go through your goods and, you know, my guys have driven back in and out of Canada doing interviews and, you know, they get stopped and, oh, you have a $5,000 camera, you have to prove you own this, you're not trying to escape customs.
[01:04:04.256 --> 01:04:08.918]  We have to fax up the purchase sheets from years ago, dig them out of storage,
[01:04:09.838 --> 01:04:14.001]  I spent like half my time just storing data so I can be spied on.
[01:04:14.041 --> 01:04:15.662]  I mean, it's just, it's just incredible.
[01:04:16.042 --> 01:04:17.583]  If you try to comply with all the garbage.
[01:04:17.863 --> 01:04:21.765]  But if you're an illegal alien, I mean, I ought to change my name to Juan Jose.
[01:04:23.066 --> 01:04:23.467]  Legally.
[01:04:24.727 --> 01:04:27.449]  You know, go down, I guess Mexico won't let me become a citizen though.
[01:04:27.489 --> 01:04:28.670]  Won't let me really buy property.
[01:04:29.190 --> 01:04:30.211]  Except in a few cases.
[01:04:31.431 --> 01:04:33.434]  And it'll shoot me if I'm caught being an illegal alien.
[01:04:33.474 --> 01:04:39.222]  But, point is, go to some third world country where they'll give me citizenship, change my name to Juan Jose, and then I'm, I'm God.
[01:04:39.322 --> 01:04:41.185]  Hey, you wanna walk around and get an airplane?
[01:04:41.225 --> 01:04:42.627]  TSA's like, it's yours.
[01:04:43.328 --> 01:04:45.011]  You wanna come ride it in boats and land?
[01:04:45.291 --> 01:04:46.453]  Government's not gonna guard that.
[01:04:46.473 --> 01:04:47.755]  Cause they're the terrorists.
[01:04:49.414 --> 01:04:53.637]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:04:53.957 --> 01:04:54.578]  Number one.
[01:04:54.878 --> 01:04:58.020]  New climate legislation could easily double or triple your electric bill.
[01:04:58.301 --> 01:04:58.861]  Number two.
[01:04:59.161 --> 01:05:03.705]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:05:04.045 --> 01:05:04.485]  It's true.
[01:05:04.785 --> 01:05:09.349]  Total government control of electricity in the name of smart grid technology is coming.
[01:05:09.669 --> 01:05:10.209]  Number three.
[01:05:10.490 --> 01:05:13.772]  In some areas of the country, the power grid is dangerously overloaded.
[01:05:14.072 --> 01:05:17.775]  And now, new socialist legislation is only compounding the problem.
[01:05:17.975 --> 01:05:21.136]  Number four, dangerous weather is always a threat to local grids.
[01:05:21.516 --> 01:05:24.917]  Every year, thousands of families lose their power from weather-related outages.
[01:05:25.217 --> 01:05:29.919]  Number five, a solar power generator provides powerful backup, insurance, and peace of mind.
[01:05:30.139 --> 01:05:34.920]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:05:35.201 --> 01:05:39.222]  You can get more information at www.mysolarbackup.com.
[01:05:39.362 --> 01:05:40.922]  That's mysolarbackup.com.
[01:05:41.162 --> 01:05:45.984]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call one
[01:05:49.567 --> 01:05:52.870]  Alex told you the government announced recently that the recession is over.
[01:05:53.150 --> 01:05:54.231]  It ended on June of 2009.
[01:05:54.451 --> 01:05:58.635]  The millions of Americans unable to find work might not agree.
[01:05:58.835 --> 01:06:04.500]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[01:06:04.780 --> 01:06:06.781]  Gold and silver haven't heard the news either.
[01:06:06.942 --> 01:06:09.624]  They've begun their long-expected journey to the moon.
[01:06:09.964 --> 01:06:16.269]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[01:06:16.449 --> 01:06:18.270]  They both make fabulous investments.
[01:06:18.670 --> 01:06:23.734]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
[01:06:24.014 --> 01:06:28.998]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[01:06:29.298 --> 01:06:34.462]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term.
[01:06:34.642 --> 01:06:37.624]  This will freeze the cost your food while you can still afford it.
[01:06:37.845 --> 01:06:40.807]  Visit efoodsdirect.com on the internet or call 800-409-5633.
[01:06:40.847 --> 01:06:41.848]  That's efoodsdirect.com or 800-409-5633.
[01:06:53.032 --> 01:06:53.933]  Tyranny is here.
[01:06:54.293 --> 01:06:57.855]  The grim future foretold in 1984 has become reality.
[01:06:58.215 --> 01:07:00.436]  It really says that the state is God.
[01:07:00.456 --> 01:07:05.899]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:07:06.319 --> 01:07:12.562]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:07:12.982 --> 01:07:18.525]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:07:18.965 --> 01:07:22.627]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[01:07:23.147 --> 01:07:27.109]  Prepare to enter the secretive world of emergency dictatorship.
[01:07:27.429 --> 01:07:32.932]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[01:07:33.372 --> 01:07:36.353]  It's only the beginning of the New World Order's hellish plan.
[01:07:36.934 --> 01:07:38.354]  The police state isn't coming.
[01:07:38.895 --> 01:07:39.335]  It's here.
[01:07:39.995 --> 01:07:47.025]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:07:50.510 --> 01:07:56.118]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[01:07:59.992 --> 01:08:02.113]  Okay, we're taking calls on two subjects.
[01:08:02.133 --> 01:08:07.055]  Are you a victim of TSA enslavement conditioning, re-education?
[01:08:07.115 --> 01:08:07.675]  That's what it is.
[01:08:07.695 --> 01:08:10.756]  I want to hear your story briefly.
[01:08:11.537 --> 01:08:20.801]  Yesterday it was so horrifying that I was trying to have gallows humor about a little bit of it to hear the stories of them lifting women's dresses up in front of everybody, screaming at people to humiliate them.
[01:08:21.241 --> 01:08:23.942]  This is all rolling out to the streets worldwide.
[01:08:25.066 --> 01:08:28.688]  And every major Western nation, same system, exact same names.
[01:08:29.308 --> 01:08:30.649]  This is all to condition us.
[01:08:31.590 --> 01:08:34.491]  But the good news is, giant backlash.
[01:08:34.571 --> 01:08:36.493]  Pilots' unions, airline chiefs.
[01:08:37.553 --> 01:08:40.815]  And it was already starting a few weeks ago, so magically more bombs.
[01:08:42.216 --> 01:08:42.976]  Remember all that?
[01:08:43.036 --> 01:08:43.937]  Right before the election.
[01:08:47.028 --> 01:08:53.551]  The police tested it and said it wasn't a bomb, and Obama came out and said it was a bomb, and they said, okay, we tested it again, it is a bomb.
[01:08:53.892 --> 01:08:56.873]  You diagnosed it from 7,000 miles away in D.C., Obama.
[01:08:59.194 --> 01:09:01.836]  And Anwar al-Awlaki out of Yemen, he's running it again.
[01:09:02.036 --> 01:09:03.216]  He's running Major Hassan.
[01:09:03.236 --> 01:09:06.478]  He's running the underwear bomber.
[01:09:06.538 --> 01:09:08.139]  He's running the Times Square guy.
[01:09:08.179 --> 01:09:09.860]  He's hanging out at the Pentagon secretly.
[01:09:10.480 --> 01:09:10.960]  Oh, hey!
[01:09:11.061 --> 01:09:13.482]  I mean, it's all out in the open.
[01:09:14.986 --> 01:09:21.431]  And illegal aliens, mainstream news, can still, nine years after 9-11, walk in and rent any aircraft they want.
[01:09:22.412 --> 01:09:23.272]  And just take off.
[01:09:23.753 --> 01:09:25.094]  You got the money, honey, you got it.
[01:09:25.314 --> 01:09:26.575]  TSA approves it.
[01:09:27.095 --> 01:09:29.257]  Because they're an anti-terrorism organization.
[01:09:29.277 --> 01:09:30.958]  You've got to terrorize the American people.
[01:09:31.338 --> 01:09:32.559]  And to train us to be slaves.
[01:09:32.819 --> 01:09:35.521]  And to build an army of goons that think this is normal.
[01:09:36.082 --> 01:09:38.944]  Of minimum wage people who can do whatever they want.
[01:09:41.069 --> 01:09:45.171]  But I also, when you get a chance to call in, when you hear somebody hang up, that's your chance.
[01:09:45.211 --> 01:09:46.391]  I want to get your take on the economy.
[01:09:46.411 --> 01:09:48.672]  I'm going to go through the economy at the bottom of the hour and continue with your calls.
[01:09:49.192 --> 01:09:51.073]  Let's talk to Lou in Pennsylvania.
[01:09:51.093 --> 01:09:51.953]  You're on the air, Lou.
[01:09:52.694 --> 01:09:54.054]  How you doing, Juan Jose?
[01:09:54.094 --> 01:09:54.855]  I love the show.
[01:09:55.215 --> 01:09:55.795]  Well, thank you.
[01:09:56.095 --> 01:09:57.576]  I'm above the law, Juan Jose.
[01:09:59.096 --> 01:10:01.737]  I'd like to thank you for the service that you're doing, Alex.
[01:10:01.857 --> 01:10:02.618]  I love the show.
[01:10:02.858 --> 01:10:05.599]  I catch all your stuff on YouTube when I do miss the show.
[01:10:06.239 --> 01:10:07.880]  And I think you're doing a great thing.
[01:10:08.690 --> 01:10:10.614]  Um, this TSA thing is an outrage.
[01:10:10.935 --> 01:10:12.698]  Uh, there's something I want to alert people to.
[01:10:13.239 --> 01:10:17.387]  I want you to be observant of TSA officials when you're in the airport after you get past security.
[01:10:17.407 --> 01:10:19.712]  Notice they're not servants, they're officials!
[01:10:21.223 --> 01:10:22.724]  Well, I'll say this, I'll say this, I have
[01:10:43.394 --> 01:10:50.927]  I have never been, actually one time I think I was lightly years ago, I want to say JFK, but I'm going from memory.
[01:10:52.089 --> 01:10:56.857]  When I've come back into the country and customs pulls up my computer, the guy always goes...
[01:10:58.024 --> 01:11:01.025]  And just starts looking at me, and a lot of times they want my autograph.
[01:11:01.045 --> 01:11:05.647]  I mean, literally, this happened last time I flew out and when I flew back in from San Jose.
[01:11:06.148 --> 01:11:12.190]  But when I go through, they're just like... And so, yes, they have already been flagged who you are as you're coming through.
[01:11:12.210 --> 01:11:15.612]  And I've seen Al Gore brought past security.
[01:11:15.632 --> 01:11:17.072]  We had a caller who saw it himself.
[01:11:17.312 --> 01:11:20.594]  But I've seen it myself at the Minneapolis International Airport.
[01:11:21.314 --> 01:11:24.095]  My wife began yelling at him about...
[01:11:25.951 --> 01:11:27.792]  Just take a look around.
[01:11:27.972 --> 01:11:28.753]  I don't know.
