[00:00:03.308 --> 00:00:04.688]  We're live.
[01:03:04.367 --> 01:03:08.049]  Let's go ahead and talk to Denny in California.
[01:03:08.069 --> 01:03:08.849]  Denny, you're on the air.
[01:03:11.420 --> 01:03:12.240]  Hey Alex, how's it going?
[01:03:12.300 --> 01:03:12.500]  Good!
[01:03:13.960 --> 01:03:15.721]  I've been a huge fan since Endgame, man.
[01:03:15.761 --> 01:03:20.062]  I've been really helping people turn into the truth, man.
[01:03:20.082 --> 01:03:25.743]  So I just want to put it out there that everybody has to do something creative, do something, get out there and make change.
[01:03:25.783 --> 01:03:31.584]  Because if one person finds a way to get their message out there, then you've done a good thing, you know?
[01:03:32.964 --> 01:03:35.805]  My question for you is, where can I find anything really on
[01:03:38.601 --> 01:03:40.744]  They're homosexuality and they're child abuse.
[01:03:41.325 --> 01:03:48.477]  I heard there was a book out where this woman like escaped the bohemian grove and she wrote like a tell-all tale, but where can I find information on that?
[01:03:49.363 --> 01:03:51.644]  Well, you can find it in the headlines all the time.
[01:03:51.684 --> 01:03:59.326]  They constantly catch Homeland Security state directors, federal sub-directors, actually raping children or trying to.
[01:04:00.627 --> 01:04:06.008]  It's always coming out about large portions of CPS workers, truancy officers being into it.
[01:04:06.669 --> 01:04:11.270]  It's not that the Boy Scouts are bad, it's that predators try to go get near children.
[01:04:11.290 --> 01:04:14.391]  I mean, where are great white sharks off the coast of San Diego?
[01:04:14.751 --> 01:04:16.252]  They're where the seals are swimming.
[01:04:17.065 --> 01:04:20.446]  Well, child predators are going where the children are.
[01:04:21.007 --> 01:04:35.852]  And so the real criminals, they call them high-level, high-IQ criminals, whether they're psychopathic killers, bank fraud people, pedophiles, you name it, they try to get a badge and a gun, or they try to get government power.
[01:04:36.272 --> 01:04:45.116]  That's why tyranny tends to develop, because bad people want to get into positions of government power to protect themselves so they can carry out their operations.
[01:04:46.036 --> 01:04:49.039]  And so it's just all over the news that this is going on.
[01:04:49.119 --> 01:04:53.622]  Dinecor has been caught running giant child kidnapping rings and they're one of the main contractors in the U.S.
[01:04:53.642 --> 01:04:54.963]  that also runs CPS.
[01:04:55.504 --> 01:04:56.745]  So, I mean, it's just, it's everywhere.
[01:04:57.986 --> 01:04:58.746]  Listen up, friends.
[01:04:58.786 --> 01:05:00.728]  This is Alex Jones with key information.
[01:05:01.108 --> 01:05:04.631]  The mainstream media is now admitting that we're going into a depression.
[01:05:04.911 --> 01:05:07.554]  Don't be dependent on the government for you and your family.
[01:05:07.794 --> 01:05:12.718]  You need to get your own supply of high-quality storable foods from efoodsdirect.com.
[01:05:13.158 --> 01:05:18.782]  They're the best company out there, the longest continually operating, with a ton of great food to choose from.
[01:05:19.102 --> 01:05:24.445]  It's all fresh, made on a monthly basis, not some old cruddy food they're selling you like some of the other guys.
[01:05:24.766 --> 01:05:29.028]  Try their new Evacuation Pack, a two-week supply of delicious, easy-to-fix food.
[01:05:29.309 --> 01:05:37.414]  It comes with all the equipment you need to prepare it, with open talk of a strike on Iran in the next three months, the crisis in the Gulf, and possible evacuations.
[01:05:37.774 --> 01:05:39.614]  Get yourself and your family ready today.
[01:05:39.995 --> 01:05:42.035]  The place to go is efoodsdirect.com.
[01:05:42.375 --> 01:05:49.857]  Go to their website online right now, efoodsdirect.com forward slash Alex, or call 800-409-5633.
[01:05:50.197 --> 01:05:55.238]  Again, on the web, efoodsdirect.com forward slash Alex, or give them a call at 800-409-5633.
[01:06:02.100 --> 01:06:03.001]  Tyranny is here.
[01:06:03.361 --> 01:06:06.883]  The grim future foretold in 1984 has become reality.
[01:06:07.284 --> 01:06:09.505]  It really says that the state is God.
[01:06:09.525 --> 01:06:14.949]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:06:15.389 --> 01:06:21.673]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:06:22.053 --> 01:06:27.617]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:06:28.037 --> 01:06:31.700]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[01:06:32.200 --> 01:06:36.181]  Prepare to enter the secretive world of emergency dictatorship.
[01:06:36.481 --> 01:06:42.423]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:06:42.443 --> 01:06:45.384]  It's only the beginning of the New World Order's hellish plan.
[01:06:45.985 --> 01:06:47.405]  The police state isn't coming.
[01:06:47.965 --> 01:06:48.465]  It's here.
[01:06:49.086 --> 01:06:55.888]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:06:58.715 --> 01:07:13.188]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:07:14.189 --> 01:07:17.873]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[01:07:18.874 --> 01:07:30.886]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:07:31.646 --> 01:07:38.913]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:07:39.594 --> 01:07:49.204]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[01:07:49.964 --> 01:07:53.228]  As well, we are always ready to answer any questions you may have.
[01:07:53.888 --> 01:07:57.012]  That's www.SilverLungs.com
[01:08:05.524 --> 01:08:13.787]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones on the GCN Radio Network.
[01:08:15.527 --> 01:08:21.129]  Coming up at the bottom of the hour, I want to break down the cycles that society goes through.
[01:08:21.149 --> 01:08:30.652]  And I know we've been talking about this with Rhett Beckman and many others for 15 years, but I wanted to really quantify it and
[01:08:32.782 --> 01:08:35.004]  Talk about what it's going to be like to live under tyranny.
[01:08:35.024 --> 01:08:43.950]  I mean, we're already deep into it, but it's got a lot more to go by many levels of bad, from bad to worse.
[01:08:43.970 --> 01:08:47.172]  So I'm going to be talking about that, getting into the economy and a lot more.
[01:08:47.813 --> 01:08:49.914]  Let's go to Gail in Tennessee.
[01:08:49.974 --> 01:08:50.915]  You're on the air, Gail.
[01:08:50.935 --> 01:08:51.976]  Hi, Alex.
[01:08:52.396 --> 01:08:52.676]  Hi.
[01:08:53.477 --> 01:08:53.657]  Hi.
[01:08:53.677 --> 01:08:58.881]  The big news in Tennessee, I suppose you know, is Ernest Withers, FBI informant,
[01:08:59.560 --> 01:09:08.516]  And as a child, during Martin Luther King's assassination, growing up on images of I am a man, it was a shock.
[01:09:09.097 --> 01:09:11.240]  I had Jesse Ventura research that!
[01:09:12.586 --> 01:09:16.249]  Well, I mean, there's nothing to research but to fill folks in.
[01:09:17.150 --> 01:09:30.980]  When we had Dick Gregory on last week, he talked about how the Tennessee papers had just broken the story that the longtime photographer who took the famous photos of Jesse Jackson, pointing from where the shot came from when it wasn't where the shot came from.
[01:09:31.040 --> 01:09:36.925]  And, you know, basically none of them even ducked when Martin Luther King was shot, which everybody thought was very suspicious.
[01:09:37.485 --> 01:09:41.748]  And now it's admitted that he was an FBI informant tracking everything
[01:09:42.609 --> 01:09:48.455]  that King was doing and his friends who were also there were quoted as saying it was a good thing to do.
[01:09:49.116 --> 01:09:55.202]  And Dick Gregory made the point that that sounds like they know it's about to come out that they were FBI informants.
[01:09:56.343 --> 01:10:02.009]  And so, since you mentioned that story, I thought I would clarify it for folks that didn't know what we were talking about, Gail.
[01:10:02.893 --> 01:10:04.895]  Right, the Commercial Appeal broke the story.
[01:10:05.336 --> 01:10:14.266]  But the reason I'm calling is I saw one of those weird crop duster planes in the middle of the night a couple of months ago, and my kids were going, oh, it's mosquitoes.
[01:10:14.527 --> 01:10:15.748]  They're spraying for mosquitoes.
[01:10:15.808 --> 01:10:18.511]  And I've lived on this street all my life, and it's always a truck.
[01:10:19.594 --> 01:10:20.375]  I thought it was strange.
[01:10:20.435 --> 01:10:21.196]  It was 2 a.m.
[01:10:21.236 --> 01:10:24.560]  and all these chemicals were being sprayed with infrared light and across the street.
[01:10:24.620 --> 01:10:31.407]  Well, that's the bigger issue is that they do this at 2, 3, 4 in the morning and I've told the story.
[01:10:31.427 --> 01:10:32.869]  It must have been 8, 9 years ago.
[01:10:32.889 --> 01:10:35.091]  I've been working late on a film.
[01:10:35.572 --> 01:10:36.212]  Got home about 2.30 a.m.
[01:10:37.734 --> 01:10:41.158]  Close my car door, and at about 300 feet, a Cessna flew over.
[01:10:41.518 --> 01:10:47.424]  I could, right over my house, with the spray bottles under it, spraying some type of chemical.
[01:10:47.444 --> 01:10:48.686]  I mean, it hit me.
[01:10:49.026 --> 01:10:52.269]  I mean, I sat there like an idiot, wondering what it was, and then could smell it.
[01:10:52.970 --> 01:10:56.513]  And then I went and searched the term and it turned out they were doing moth eradication.
[01:10:57.074 --> 01:10:59.255]  But it turns out these chemicals are very toxic.
[01:10:59.716 --> 01:11:02.298]  But notice how the whole government does everything by stealth.
[01:11:02.658 --> 01:11:05.901]  They lie to you and say the naked body scanners don't have radiation.
[01:11:06.161 --> 01:11:08.083]  Turns out it is dangerous and can give you cancer.
[01:11:08.723 --> 01:11:10.284]  They say they're not saving the images.
[01:11:10.644 --> 01:11:12.785]  Turns out they are, and we're lying about it.
[01:11:13.185 --> 01:11:15.406]  I mean, they just lie as a course of action.
[01:11:15.666 --> 01:11:18.187]  Hey, the asbestos isn't bad for you at Ground Zero.
[01:11:18.587 --> 01:11:19.407]  Don't wear a mask.
[01:11:19.788 --> 01:11:23.269]  Because if they told you to wear a mask, you'd have to admit it was dangerous, then they'd have to pay claims.
[01:11:23.669 --> 01:11:26.250]  Hey, DU isn't bad for you, troops.
[01:11:26.651 --> 01:11:28.011]  Go ahead and use depleted uranium.
[01:11:28.311 --> 01:11:30.872]  Hey, Corexit, Obama says isn't bad for you.
[01:11:31.112 --> 01:11:32.453]  There's no health problems in the Gulf.
[01:11:32.753 --> 01:11:33.513]  We know that's a lie.
[01:11:33.954 --> 01:11:36.795]  And they're now spraying Corexit at night to cover up.
[01:11:37.853 --> 01:11:40.874]  And they lied and said 70% of the oil was cleaned.
[01:11:41.755 --> 01:11:42.975]  Turns out that's a lie.
[01:11:43.755 --> 01:11:45.336]  Almost everything they say is a lie.
[01:11:45.356 --> 01:11:46.076]  Anything else, Gayle?
[01:11:46.096 --> 01:11:51.759]  Well, I was just going to say, they're probably trying to make me sick, so I want his health care, which I don't.
[01:11:51.799 --> 01:11:57.901]  Because I stay healthy and I write a check when I get sick, knock on wood, but I don't want, you know, to be forced.
[01:11:58.464 --> 01:12:05.110]  With his health care, so... Well, that's what the health care is about, Gail, is taking your choice away under these new rules that they're phasing in.
[01:12:05.750 --> 01:12:10.234]  Bioethics boards will decide what treatment you can get, even if you have the money.
[01:12:11.155 --> 01:12:12.056]  Right, right.
[01:12:12.076 --> 01:12:12.757]  It's awful.
[01:12:13.357 --> 01:12:15.919]  But I respect what you're doing, and I just wanted to call in.
[01:12:15.939 --> 01:12:17.361]  There's so many things to talk about.
