[00:00:00.117 --> 00:00:00.537]  Network.
[01:12:01.443 --> 01:12:12.374]  Congress is dealing with the meaningless emotionalism of flag-burning amendments, why don't they introduce a property rights amendment, or reinforce the Fourth Amendment with an additional property rights amendment?
[01:12:12.695 --> 01:12:15.658]  Let's have substance over stupid, mindless emotionalism.
[01:12:15.978 --> 01:12:20.323]  Well, I'm not in favor... Well, for those that just joined us, explain where you stand on the flag.
[01:12:21.447 --> 01:12:23.168]  Well, I'm not in favor of flag-burning.
[01:12:23.288 --> 01:12:24.748]  Let's get our priorities correct.
[01:12:25.288 --> 01:12:29.549]  Right now, we have a bigger problem after this ruling, and we're going to need an amendment to the U.S.
[01:12:29.569 --> 01:12:31.049]  Constitution to protect people.
[01:12:31.109 --> 01:12:33.950]  A new amendment to protect people from property seizures.
[01:12:34.330 --> 01:12:41.792]  Because the developers, the corporatists, the oligarchs, whatever you call them, they are the money power in this country, and they're running this country.
[01:12:41.832 --> 01:12:43.212]  They've usurped public power.
[01:12:43.232 --> 01:12:44.413]  They've usurped your government.
[01:12:44.733 --> 01:12:45.133]  They own it.
[01:12:46.098 --> 01:12:50.620]  You're going to have to put some pressure on and stand up and get some protection.
[01:12:50.880 --> 01:12:59.423]  The flag, I'm not in favor of burning the flag, but that is secondary to someone's ability to come and take the home, the roof from overhead.
[01:12:59.483 --> 01:13:00.243]  Yeah, let's be specific.
[01:13:00.343 --> 01:13:02.464]  We love the flag and respect it.
[01:13:03.084 --> 01:13:06.667]  Because it symbolizes the Bill of Rights, the Declaration of Independence.
[01:13:07.107 --> 01:13:08.789]  It symbolizes our country.
[01:13:09.309 --> 01:13:09.850]  That's why.
[01:13:09.970 --> 01:13:18.276]  And the First Amendment, which is what the flag symbolizes, a large portion of it, is the right to burn that flag.
[01:13:18.316 --> 01:13:25.122]  Whereas, I have the right to tell the screwball burning it, they're an idiot, I have the right to burn a United Nations flag.
[01:13:25.162 --> 01:13:29.545]  So, I defend the right to burn the flag, though I don't support that right.
[01:13:30.026 --> 01:13:32.568]  That is, I support the right to burn it, though I don't like burning it.
[01:13:32.828 --> 01:13:34.649]  Legalities versus morality.
[01:13:34.670 --> 01:13:35.110]  It's okay.
[01:13:35.170 --> 01:13:35.690]  We're not confused.
[01:13:35.710 --> 01:13:37.652]  Well, this is form over substance, Ron.
[01:13:37.712 --> 01:13:41.495]  I mean, we're destroying what the flag symbolizes.
[01:13:41.555 --> 01:13:46.218]  We're destroying the real liberties, the real base freedoms.
[01:13:46.539 --> 01:13:48.600]  And don't worry, we'll protect your symbol.
[01:13:49.040 --> 01:13:50.101]  And you know what, Alex?
[01:13:50.502 --> 01:13:58.708]  I say that the big move right now should be, and it should be massive, to push for an additional and new amendment to the Constitution to protect private property in light of this ruling.
[01:14:00.549 --> 01:14:02.470]  We have areas in the Bill of Rights that do that.
[01:14:02.510 --> 01:14:03.851]  The 9th Amendment, the 10th Amendment.
[01:14:04.871 --> 01:14:06.792]  Let me finish, Ron, since you brought this up.
[01:14:07.152 --> 01:14:09.934]  We have literally thousands of federal and state rulings.
[01:14:10.154 --> 01:14:14.857]  All the precedent, until now, says that it is sacrosanct private property.
[01:14:14.997 --> 01:14:17.518]  Right, and the Supreme Court just threw that all out the window this morning.
[01:14:18.058 --> 01:14:21.100]  But let's do that, because it'll serve multiple good purposes.
[01:14:21.140 --> 01:14:22.501]  And you know one of the great things it'll do?
[01:14:23.241 --> 01:14:27.243]  It'll finally flush out our phony representatives in Washington, both left and right.
[01:14:27.603 --> 01:14:34.845]  The rightists who always say they're in favor of private property rights, well, they have a chance to get down on the blotter on that and prove that they are.
[01:14:35.205 --> 01:14:43.668]  And the leftists who say they're in favor of the little man over the corporation, well, they'll have a chance to get down on the blotter and vote for an amendment like that to protect the little man.
[01:14:43.988 --> 01:14:48.230]  We'll get to see what the true substance of our leaders are if we force an issue like that.
[01:14:48.810 --> 01:14:53.393]  An amendment to reinforce, as you say there are amendments there, but let's reaffirm them, okay?
[01:14:53.913 --> 01:15:01.438]  To reinforce the United States Constitution, to reinforce the Bill of Rights with reference to protection of private property rights.
[01:15:02.078 --> 01:15:03.800]  Let's see what the roll call will be on that.
[01:15:04.740 --> 01:15:06.381]  Alright, I agree with you, thank you.
[01:15:07.222 --> 01:15:09.223]  Bush has control of the House, the Senate.
[01:15:10.024 --> 01:15:16.447]  Uh, the courts, 30 plus governorships, he has control of the executive, and he wants to reauthorize the assault weapons ban.
[01:15:17.008 --> 01:15:25.272]  They've built a new giant BATF building in D.C., and Alberto Gonzales says he wants more gun control, he believes in it in his heart, victim disarmament.
[01:15:26.133 --> 01:15:28.194]  Uh, where is the restriction on abortion?
[01:15:28.254 --> 01:15:29.754]  Where is the restriction on the borders?
[01:15:30.175 --> 01:15:32.476]  Where is the restriction on UNESCO and the U.N.?
[01:15:32.916 --> 01:15:34.577]  We're seeing the opposite!
[01:15:35.858 --> 01:15:36.638]  The opposite!
[01:15:37.999 --> 01:15:38.199]  Now,
[01:15:39.173 --> 01:15:42.896]  Again, I don't want to hear it from people that think they're conservatives who aren't really conservatives.
[01:15:42.976 --> 01:15:44.217]  Stop defending George Bush.
[01:15:44.558 --> 01:15:45.979]  George Bush is just a puppet.
[01:15:46.479 --> 01:15:52.684]  But see, because you believe he's really in power, you sit there and defend everything this government's doing because, well, George Bush couldn't do wrong.
[01:15:53.365 --> 01:15:54.746]  That's just not true!
[01:15:55.026 --> 01:15:56.568]  We're losing this country!
[01:15:57.108 --> 01:15:59.790]  Well then, Alex, are you saying we should have the Democrats?
[01:16:00.491 --> 01:16:04.254]  I guarantee you, if the Democrats were in office right now, they wouldn't be getting away with all of this.
[01:16:04.334 --> 01:16:05.275]  Oh, they'd be trying it.
[01:16:07.737 --> 01:16:13.281]  Only a so-called... Look at what happens when you get a Nixon, or a Reagan, or a Bush, or a Bush Sr.
[01:16:13.882 --> 01:16:16.384]  Look at all the big government, the loss of freedom.
[01:16:16.804 --> 01:16:22.788]  That's because the elite knows we're a conservative country, and they know that if they put a phony conservative in, they can fool everybody.
[01:16:24.309 --> 01:16:25.110]  You understand that?
[01:16:26.488 --> 01:16:30.871]  And both parties are totally, totally corrupt and blown out.
[01:16:31.191 --> 01:16:31.832]  Kim in Texas.
[01:16:31.872 --> 01:16:32.412]  Kim, go ahead.
[01:16:32.692 --> 01:16:34.593]  This is Kim with a K. I'm sorry.
[01:16:34.653 --> 01:16:35.574]  Kim, go ahead.
[01:16:36.314 --> 01:16:39.596]  Alex, is he doing this to open the Constitution?
[01:16:39.636 --> 01:16:43.679]  I know you were telling us a while back that Bush wants to open the Constitution.
[01:16:43.699 --> 01:16:47.021]  So is this another move to try to open the Constitution again?
[01:16:47.041 --> 01:16:49.963]  Because you said we're covered under the Bill of Rights.
[01:16:50.905 --> 01:16:54.568]  That Ron was saying, you know, can we open the Constitution and get an amendment done?
[01:16:55.029 --> 01:16:57.091]  Well, I think Ron's a really smart, good guy.
[01:16:57.191 --> 01:17:00.294]  He's a retired police officer in New York, sent me a lot of good info.
[01:17:00.734 --> 01:17:02.556]  I don't think Ron was fully thinking that through.
[01:17:02.596 --> 01:17:06.660]  I mean, I didn't want to tell him he was wrong, but I did say, hey, it's already protected.
[01:17:07.160 --> 01:17:13.382]  But I think, I mean, a limited declaration, you know, new amendment saying, hey, it's totally sacrosanct wouldn't hurt.
[01:17:13.742 --> 01:17:30.466]  The problem is, in that process, it could open up other amendments, which the 22nd Amendment, they're trying to repeal that, so Bush can be president for life, or Hillary or whoever, they've got a bill in there to repeal Article 2, Clause 5, so Swartzy can be president.
[01:17:30.866 --> 01:17:31.867]  So it is dangerous.
[01:17:31.907 --> 01:17:34.507]  We need to enforce the Constitution that's there, Kim.
[01:17:34.527 --> 01:17:36.208]  Yes, also, Alex,
[01:17:36.969 --> 01:17:41.091]  I was driving outside of Dallas on 45, Dallas, Texas.
[01:17:41.291 --> 01:17:41.712]  Yes, ma'am.
[01:17:41.852 --> 01:17:44.873]  And I saw a company that makes RFID chips.
[01:17:47.155 --> 01:17:48.415]  What, did you see the factory?
[01:17:48.435 --> 01:17:49.376]  Yeah, the factory.
[01:17:49.396 --> 01:17:50.696]  I was just amazed.
[01:17:51.617 --> 01:17:52.177]  Oh, yeah, ma'am.
[01:17:52.197 --> 01:17:53.198]  They're building the factories.
[01:17:53.238 --> 01:17:58.921]  The Army, what, a year ago, ordered over the next five years, I forget, what, three billion chips?
[01:17:59.661 --> 01:18:00.022]  Wow.
[01:18:00.062 --> 01:18:01.482]  They're not playing games, dear.
[01:18:01.502 --> 01:18:06.145]  Walmart ordered all their manufacturers two years ago, by this year,
[01:18:07.297 --> 01:18:13.342]  And they're 35% of total retail sales globally, not just in America.
[01:18:13.362 --> 01:18:16.544]  And so that's 35% of manufacturers.
[01:18:16.925 --> 01:18:19.847]  They ordered and put RFID in or we're not going to take your products.
[01:18:19.887 --> 01:18:24.690]  Now, most of them said no because of protest, but they're still trying to push it.
[01:18:24.750 --> 01:18:31.235]  But they were already, this year, by right now, mid-05, everything was supposed to have it, dear.
[01:18:31.836 --> 01:18:32.556]  Oh my gosh.
[01:18:32.596 --> 01:18:33.337]  Let me ask you this.
[01:18:33.777 --> 01:18:36.279]  When I called Washington about this property,
[01:18:36.932 --> 01:18:39.133]  And I speak to my congressmen and my senators.
[01:18:39.613 --> 01:18:42.134]  Who do I, how do I put this to them?
[01:18:42.194 --> 01:18:43.595]  Is there like a number?
[01:18:44.095 --> 01:18:46.576]  Well I'll tell you what, stay there and we'll talk about it on the other side.
[01:18:46.856 --> 01:18:48.556]  Stay there, Kim, in Texas.
[01:18:49.337 --> 01:18:52.578]  And we'll go to Megan and Marilyn and many others.
[01:18:57.200 --> 01:18:59.540]  Hi folks, Jack Browner from Midas Resources.
[01:18:59.821 --> 01:19:00.861]  The real money folks.
[01:19:04.167 --> 01:19:06.088]  Let's review a few things from the past year.
[01:19:06.588 --> 01:19:07.488]  November 2003 to November 2004.
[01:19:07.528 --> 01:19:09.028]  The dollars ranged from $9,800 to $10,300.
[01:19:09.068 --> 01:19:09.509]  A 5% increase.
[01:19:10.089 --> 01:19:12.429]  The dollar's value has dropped from $0.96 to $0.70 against the euro.
[01:19:12.489 --> 01:19:15.710]  A 24% decrease in spending power against the gold-backed euro.
[01:19:25.419 --> 01:19:27.760]  Gold has gone from the 390s to the 440s.
[01:19:27.780 --> 01:19:31.040]  A 16% increase in real money.
[01:19:31.640 --> 01:19:34.701]  Precious metals are the safe haven in today's hectic marketplace.
[01:19:35.241 --> 01:19:40.382]  To learn how to protect your shrinking dollar, call Midas Resources today at 1-800-686-2237.
[01:19:41.682 --> 01:19:45.603]  Remember, gold is liquid, private, and portable.
[01:19:46.303 --> 01:19:49.244]  Call now before your buying power shrinks even more dramatically.
[01:19:49.664 --> 01:19:51.084]  That's Midas Resources at 800-686-2237.
[01:19:55.709 --> 01:19:56.450]  Terrorism!
[01:19:56.630 --> 01:19:57.370]  Terrorism!
[01:19:57.490 --> 01:20:03.554]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic!
[01:20:03.794 --> 01:20:05.396]  Alarming words for our time!
[01:20:05.636 --> 01:20:08.137]  But how do you protect your family during such a crisis?
[01:20:08.518 --> 01:20:23.087]  The video sheltering in place surviving acts of terrorism from biological, chemical, and radioactive fallout was developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
